"","lizard_id","position","species","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","temp","cort"
"480",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",11,"C",1,"",1,11,"R",0,1,"","Hot","Control"
"481",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",11,"L",0,"",1,11,"C",1,1,"","Hot","CORT"
"482",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",11,"C",1,"",1,11,"C",0,1,"","Hot","Control"
"483",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",11,"C",0,"",1,11,"R",0,1,"","Cold","CORT"
"484",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",11,"L",0,"",1,11,"L",0,1,"","Cold","Control"
"485",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",11,"R",0,"",1,11,"C",0,1,"","Hot","CORT"
"486",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",11,"C",0,"",1,11,"C",1,1,"","Cold","CORT"
"487",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",11,"C",1,"",1,11,"R",0,0,"","Hot","Control"
"488",1222,"C4","delicata","A_28","CL325_22",134,"2/4/2023","13/4/2023",11,"Red",11,"R",0,"",0,11,"L",0,1,"","Hot","Control"
"489",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",11,"C",1,"",1,11,"L",1,1,"","Cold","Control"
"490",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",11,"L",0,"",1,11,"R",0,1,"","Hot","CORT"
"491",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",11,"C",1,"",1,11,"C",0,1,"","Cold","CORT"
"492",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",11,"L",1,"",1,11,"R",1,1,"","Cold","CORT"
"493",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",11,"C",1,"",1,11,"L",0,1,"","Cold","Control"
"494",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",11,"C",0,"",1,11,"R",0,1,"","Hot","Control"
"495",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",11,"R",1,"",1,11,"C",1,1,"","Cold","Control"
"496",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",11,"L",1,"",1,11,"L",0,1,"","Hot","CORT"
"497",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",11,"L",1,"",1,11,"C",0,1,"","Cold","CORT"
"498",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",11,"C",1,"",1,11,"L",0,1,"","Cold","Control"
"499",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",11,"R",1,"",1,11,"C",0,1,"","Hot","Control"
"500",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",11,"C",NA,"",0,11,"L",0,1,"","Hot","CORT"
"501",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",11,"C",1,"",1,11,"L",1,1,"","Hot","CORT"
"502",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",11,"C",1,"",1,11,"C",0,1,"","Cold","Control"
"503",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",11,"R",0,"",0,11,"R",0,1,"","Cold","CORT"
"504",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",11,"C",0,"",1,11,"R",1,1,"","Hot","CORT"
"505",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",11,"L",1,"",1,11,"C",0,1,"","Cold","Control"
"506",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",11,"R",1,"",1,11,"L",0,1,"","Hot","Control"
"507",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",11,"C",0,"",1,11,"R",0,1,"","Cold","CORT"
"508",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",11,"L",0,"",1,11,"C",1,1,"","Cold","Control"
"509",2106,"F3","delicata","A_28","CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",11,"R",NA,"",0,11,"L",0,0,"","Hot","Control"
"510",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",11,"L",1,"",1,11,"L",0,1,"","Hot","CORT"
"511",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",11,"L",1,"",1,11,"L",0,0,"","Hot","Control"
"512",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",11,"R",0,"",1,11,"L",1,1,"","Cold","Control"
"513",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",11,"C",0,"",1,11,"L",0,1,"","Hot","CORT"
"514",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",11,"C",1,"",1,11,"R",0,1,"","Cold","Control"
"515",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",11,"R",NA,"Wrong feeder",0,11,"C",1,1,"","Hot","Control"
"516",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",11,"L",1,"",1,11,"L",0,1,"","Cold","CORT"
"517",2242,"G4","delicata","B_28","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",11,"C",NA,"",0,11,"L",0,1,"","Hot","CORT"
"518",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",12,"L",0,"",1,12,"R",0,1,"","Cold","Control"
"519",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",12,"R",1,"",1,12,"L",0,0,"","Hot","CORT"
"520",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",12,"R",0,"",1,12,"R",0,1,"","Hot","Control"
"521",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",12,"C",1,"",1,12,"C",1,1,"","Cold","CORT"
"522",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",12,"C",0,"",1,12,"L",0,1,"","Cold","CORT"
"523",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",12,"L",0,"",1,12,"R",1,1,"","Hot","Control"
"524",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",12,"C",1,"",1,12,"C",0,0,"","Hot","CORT"
"525",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",12,"R",1,"",1,12,"L",1,1,"","Cold","Control"
"526",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",12,"L",1,"",1,12,"L",1,1,"","Cold","CORT"
"527",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",12,"C",0,"",1,12,"R",1,1,"","Hot","Control"
"528",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",12,"C",0,"",1,12,"C",0,0,"","Hot","CORT"
"529",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",12,"L",0,"",1,12,"L",1,1,"","Hot","Control"
"530",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",12,"C",NA,"",0,12,"C",0,1,"","Cold","CORT"
"531",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",12,"R",0,"",1,12,"R",0,1,"","Cold","Control"
"532",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",12,"L",1,"",1,12,"R",1,1,"","Hot","CORT"
"533",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",12,"R",0,"",1,12,"L",0,1,"","Cold","CORT"
"534",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",12,"C",1,"",1,12,"C",0,1,"","Hot","Control"
"535",1222,"C4","delicata","A_28","CL325_22",134,"2/4/2023","13/4/2023",11,"Red",12,"L",NA,"",0,12,"C",1,1,"","Hot","Control"
"536",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",12,"R",1,"",1,12,"L",0,1,"","Cold","Control"
"537",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",12,"C",1,"",1,12,"R",0,1,"","Hot","CORT"
"538",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",12,"C",1,"",1,12,"C",0,1,"","Cold","CORT"
"539",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",12,"C",0,"",1,12,"C",0,1,"","Cold","CORT"
"540",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",12,"C",1,"",1,12,"R",0,1,"","Cold","Control"
"541",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",12,"C",1,"",1,12,"C",1,1,"","Hot","Control"
"542",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",12,"L",1,"",1,12,"R",0,1,"","Cold","Control"
"543",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",12,"L",1,"",1,12,"R",0,1,"","Hot","CORT"
"544",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",12,"L",1,"",1,12,"L",0,1,"","Cold","CORT"
"545",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",12,"R",0,"",1,12,"L",0,1,"","Cold","Control"
"546",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",12,"L",1,"",1,12,"C",0,1,"","Hot","Control"
"547",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",12,"C",0,"",1,12,"R",1,1,"","Hot","CORT"
"548",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",12,"C",0,"",1,12,"C",NA,0,"","Hot","CORT"
"549",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",12,"R",0,"",1,12,"R",0,1,"","Cold","Control"
"550",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",12,"L",0,"",0,12,"L",1,1,"","Cold","CORT"
"551",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",12,"R",1,"",1,12,"L",0,1,"","Hot","CORT"
"552",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",12,"L",1,"",1,12,"R",0,1,"","Cold","Control"
"553",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",12,"C",1,"",1,12,"C",0,1,"","Hot","Control"
"554",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",12,"R",0,"",1,12,"L",0,1,"","Cold","CORT"
"555",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",12,"L",0,"",1,12,"R",0,1,"","Cold","Control"
"556",2106,"F3","delicata","A_28","CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",12,"L",0,"",1,12,"C",NA,0,"","Hot","Control"
"557",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",12,"C",1,"",1,12,"C",0,1,"","Hot","CORT"
"558",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",12,"R",1,"",1,12,"L",NA,0,"","Hot","Control"
"559",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",12,"L",0,"",1,12,"C",0,1,"","Cold","Control"
"560",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",12,"C",1,"",1,12,"R",1,1,"","Hot","CORT"
"561",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",12,"R",0,"",1,12,"C",1,1,"","Cold","Control"
"562",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",12,"C",1,"",1,12,"L",0,1,"","Hot","Control"
"563",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",12,"L",1,"",1,12,"R",0,1,"","Cold","CORT"
"564",2242,"G4","delicata","B_28","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",12,"C",NA,"",0,12,"C",1,1,"","Hot","CORT"
"565",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",13,"C",1,"",1,13,"L",0,1,"","Cold","Control"
"566",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",13,"L",1,"",1,13,"C",0,1,"","Hot","CORT"
"567",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",13,"R",0,"",1,13,"R",1,1,"","Hot","Control"
"568",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",13,"L",1,"",1,13,"R",0,1,"","Cold","CORT"
"569",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",13,"R",0,"",1,13,"L",0,1,"","Cold","CORT"
"570",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",13,"R",0,"",1,13,"C",1,1,"","Hot","Control"
"571",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",13,"L",1,"",1,13,"R",0,1,"","Hot","CORT"
"572",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",13,"R",0,"",1,13,"R",0,1,"","Cold","Control"
"573",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",13,"L",0,"",1,13,"C",0,1,"","Cold","CORT"
"574",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",13,"L",0,"",1,13,"R",0,1,"","Hot","Control"
"575",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",13,"C",0,"",1,13,"L",0,1,"","Hot","CORT"
"576",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",13,"R",1,"",1,13,"C",1,1,"","Hot","Control"
"577",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",13,"C",1,"",1,13,"R",0,1,"","Cold","CORT"
"578",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",13,"L",0,"",1,13,"L",1,1,"","Cold","Control"
"579",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",13,"C",0,"",1,13,"R",0,1,"","Hot","CORT"
"580",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",13,"L",1,"",1,13,"C",1,1,"","Cold","CORT"
"581",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",13,"R",1,"",1,13,"L",NA,0,"","Hot","Control"
"582",1222,"C4","delicata","A_28","CL325_22",134,"2/4/2023","13/4/2023",11,"Red",13,"L",0,"",0,13,"L",1,1,"","Hot","Control"
"583",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",13,"R",1,"",1,13,"L",1,1,"","Cold","Control"
"584",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",13,"L",0,"",1,13,"C",1,1,"","Hot","CORT"
"585",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",13,"C",1,"",1,13,"R",0,1,"","Cold","CORT"
"586",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",13,"R",0,"Shelter left for 6 min after beginning",1,13,"L",0,1,"","Cold","CORT"
"587",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",13,"C",1,"Shelter left for 6 min after beginning",1,13,"R",0,1,"","Cold","Control"
"588",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",13,"R",1,"",1,13,"R",0,1,"","Hot","Control"
"589",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",13,"C",1,"",1,13,"L",1,1,"","Cold","Control"
"590",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",13,"C",0,"",1,13,"C",1,1,"","Hot","CORT"
"591",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",13,"L",1,"",1,13,"L",0,1,"","Cold","CORT"
"592",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",13,"R",1,"",1,13,"C",1,1,"","Cold","Control"
"593",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",13,"R",0,"",1,13,"R",1,1,"","Hot","Control"
"594",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",13,"L",0,"",1,13,"L",0,1,"","Hot","CORT"
"595",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",13,"C",0,"",1,13,"R",1,1,"","Hot","CORT"
"596",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",13,"L",1,"",1,13,"L",1,1,"","Cold","Control"
"597",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",13,"R",0,"",1,13,"C",1,1,"","Cold","CORT"
"598",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",13,"R",1,"",1,13,"L",0,1,"","Hot","CORT"
"599",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",13,"L",1,"",1,13,"R",0,1,"","Cold","Control"
"600",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",13,"C",1,"",1,13,"C",0,1,"","Hot","Control"
"601",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",13,"C",0,"",1,13,"L",1,1,"","Cold","CORT"
"602",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",13,"R",0,"",1,13,"C",1,1,"","Cold","Control"
"603",2106,"F3","delicata","A_28","CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",13,"C",NA,"",0,13,"C",0,0,"","Hot","Control"
"604",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",13,"L",1,"",1,13,"R",0,1,"","Hot","CORT"
"605",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",13,"L",1,"",1,13,"R",NA,0,"","Hot","Control"
"606",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",13,"L",0,"",0,13,"L",1,1,"","Cold","Control"
"607",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",13,"R",1,"",1,13,"C",1,1,"","Hot","CORT"
"608",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",13,"C",1,"",1,13,"R",0,1,"","Cold","Control"
"609",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",13,"R",0,"",1,13,"L",0,1,"","Hot","Control"
"610",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",13,"R",0,"",1,13,"C",1,1,"","Cold","CORT"
"611",2242,"G4","delicata","B_28","CL604_22",66,"1/4/2023","13/4/2023",12,"Blue",13,"L",NA,"",0,13,"R",1,1,"","Hot","CORT"
"612",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",14,"C",1,"1 cricket given after the test",1,14,"C",1,1,"","Cold","Control"
"613",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",14,"L",1,"1 cricket given after the test",1,14,"L",0,1,"","Hot","CORT"
"614",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",14,"L",0,"1 cricket given after the test",1,14,"R",0,1,"","Hot","Control"
"615",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",14,"L",1,"1 cricket given after the test",1,14,"L",0,1,"","Cold","CORT"
"616",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",14,"L",0,"1 cricket given after the test",1,14,"C",0,1,"","Cold","CORT"
"617",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",14,"L",0,"1 cricket given after the test",1,14,"R",1,1,"","Hot","Control"
"618",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",14,"R",1,"1 cricket given after the test",1,14,"L",0,0,"","Hot","CORT"
"619",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",14,"R",0,"1 cricket given after the test",1,14,"R",1,1,"","Cold","Control"
"620",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",14,"C",0,"1 cricket given after the test",1,14,"C",1,1,"","Cold","CORT"
"621",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",14,"L",1,"1 cricket given after the test",1,14,"L",0,1,"","Hot","Control"
"622",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",14,"C",1,"1 cricket given after the test",1,14,"C",1,1,"","Hot","CORT"
"623",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",14,"R",1,"1 cricket given after the test",1,14,"C",1,1,"","Hot","Control"
"624",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",14,"L",0,"1 cricket given after the test",1,14,"R",1,1,"","Cold","CORT"
"625",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",14,"C",0,"1 cricket given after the test",1,14,"L",0,1,"","Cold","Control"
"626",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",14,"C",1,"1 cricket given after the test",1,14,"R",0,1,"","Hot","CORT"
"627",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",14,"L",0,"Shelter left for 8 min after beginning; 1 cricket given after the test",1,14,"L",0,1,"","Cold","CORT"
"628",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",14,"R",NA,"1 cricket given after the test",0,14,"R",NA,0,"","Hot","Control"
"629",1222,"C4","delicata","A_28","CL325_22",134,"2/4/2023","13/4/2023",11,"Red",14,"R",NA,"1 cricket given after the test",0,14,"R",0,1,"","Hot","Control"
"630",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",14,"L",0,"1 cricket given after the test",1,14,"L",0,1,"","Cold","Control"
"631",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",14,"R",0,"1 cricket given after the test",0,14,"R",0,1,"","Hot","CORT"
"632",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",14,"L",1,"1 cricket given after the test",1,14,"C",0,1,"","Cold","CORT"
"633",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",14,"L",0,"1 cricket given after the test",1,14,"L",0,1,"","Cold","CORT"
"634",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",14,"R",1,"1 cricket given after the test",1,14,"R",0,1,"","Cold","Control"
"635",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",14,"L",1,"1 cricket given after the test",1,14,"R",0,1,"","Hot","Control"
"636",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",14,"C",1,"1 cricket given after the test",1,14,"L",0,1,"","Cold","Control"
"637",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",14,"L",1,"1 cricket given after the test",1,14,"R",0,1,"","Hot","CORT"
"638",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",14,"L",1,"1 cricket given after the test",1,14,"C",1,1,"","Cold","CORT"
"639",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",14,"R",1,"1 cricket given after the test",1,14,"C",0,1,"","Cold","Control"
"640",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",14,"L",1,"1 cricket given after the test",1,14,"R",1,1,"","Hot","Control"
"641",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",14,"C",0,"1 cricket given after the test",1,14,"L",0,1,"","Hot","CORT"
"642",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",14,"R",0,"1 cricket given after the test",1,14,"R",1,1,"","Hot","CORT"
"643",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",14,"L",1,"1 cricket given after the test",1,14,"C",0,1,"","Cold","Control"
"644",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",14,"C",1,"1 cricket given after the test",1,14,"L",1,1,"","Cold","CORT"
"645",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",14,"R",1,"1 cricket given after the test",1,14,"L",1,1,"","Hot","CORT"
"646",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",14,"C",1,"1 cricket given after the test",1,14,"C",0,1,"","Cold","Control"
"647",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",14,"L",1,"1 cricket given after the test",1,14,"R",1,1,"","Hot","Control"
"648",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",14,"C",0,"1 cricket given after the test",1,14,"R",0,1,"","Cold","CORT"
"649",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",14,"L",1,"1 cricket given after the test",1,14,"L",1,1,"","Cold","Control"
"650",2106,"F3","delicata","A_28","CL569_22",78,"9/4/2023","13/4/2023",4,"Blue",14,"R",NA,"1 cricket given after the test",0,14,"C",NA,0,"","Hot","Control"
"651",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",14,"C",1,"1 cricket given after the test",1,14,"C",1,1,"","Hot","CORT"
