Jaz Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 07 06:47:12 2024
User: jaz
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Processed Spectrum Present: Yes
Spectrometers: JAZA3692
Integration Time (usec): 47000 (JAZA3692)
Spectra Averaged: 1 (JAZA3692)
Boxcar Smoothing: 0 (JAZA3692)
Correct for Electrical Dark: No (JAZA3692)
Strobe/Lamp Enabled: Yes (JAZA3692)
Correct for Detector Non-linearity: No (JAZA3692)
Correct for Stray Light: No (JAZA3692)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
W	D	R	S	P
190.244385	0.000000	0.000000	0.000000	0.000000
190.627136	0.000000	0.000000	0.000000	0.000000
191.009842	1044.463989	1105.903076	1035.361938	-14.814756
191.392532	964.820801	1023.984375	1001.229126	61.538414
191.775177	1033.086426	971.647400	1039.912964	-11.111078
192.157791	1092.250000	1023.984375	1064.943726	40.000034
192.540390	1117.280762	1112.729614	1019.433350	2149.950439
192.922943	1119.556274	1058.117188	1001.229126	192.592621
193.305481	1064.943726	1151.413574	1080.872437	18.421116
193.687958	1089.974487	1037.637451	1067.219238	43.478291
194.070419	1162.791138	1089.974487	1062.668213	137.500046
194.452866	1060.392700	1130.933838	1126.382813	93.548409
194.835251	1115.005249	1117.280762	1078.596802	-1600.010742
195.217621	1049.015137	1049.015137	1033.086426	0.000000
195.599960	1033.086426	1105.903076	1099.076538	90.625031
195.982254	1158.240112	1094.525513	1108.178589	78.571510
196.364517	1094.525513	1144.586914	1074.045776	-40.909233
196.746750	1101.352051	1167.342163	1080.872437	-31.034369
197.128952	1119.556274	1060.392700	1099.076538	34.615448
197.511139	1137.760376	1055.841675	1089.974487	58.333309
197.893280	1101.352051	1021.708862	1060.392700	51.428566
198.275391	1117.280762	1076.321289	1089.974487	66.666565
198.657471	1128.658325	1069.494751	1101.352051	46.153862
199.039520	989.851563	1108.178589	1033.086426	36.538452
199.421539	1089.974487	1087.698975	1112.729614	-1000.000000
199.803513	1099.076538	1039.912964	1064.943726	57.692276
200.185471	1017.157776	1140.035889	1069.494751	42.592594
200.567383	1053.566162	1124.107300	1067.219238	19.354773
200.949265	1087.698975	1094.525513	1005.780212	-1200.004517
201.331131	1042.188477	1128.658325	1053.566162	13.157980
201.712967	1049.015137	1069.494751	1103.627563	266.667267
202.094742	1105.903076	1115.005249	1005.780212	-1099.988647
202.476517	1128.658325	1135.484863	1099.076538	-433.335114
202.858231	1128.658325	1055.841675	1019.433350	150.000000
203.239944	1071.770264	1144.586914	1008.055725	-87.499962
203.621582	1137.760376	1026.259888	1012.606750	112.244911
204.003235	1108.178589	1037.637451	1096.801025	16.128977
204.384827	1060.392700	1053.566162	1080.872437	-300.001801
204.766388	1055.841675	1142.311401	1101.352051	52.631573
205.147934	1092.250000	1105.903076	1042.188477	-366.668457
205.529449	1064.943726	1162.791138	1058.117188	-6.976718
205.910904	1140.035889	1124.107300	1046.739624	585.715820
206.292343	1037.637451	1151.413574	1058.117188	18.000031
206.673767	1044.463989	1112.729614	1060.392700	23.333429
207.055115	1044.463989	1137.760376	1115.005249	75.609848
207.436462	1105.903076	1201.474976	983.024963	-128.571381
207.817780	1078.596802	1119.556274	1044.463989	-83.333138
208.199051	1142.311401	1089.974487	1069.494751	139.130569
208.580307	1076.321289	1140.035889	1062.668213	-21.428490
208.961517	1094.525513	1064.943726	987.576050	361.538208
209.342712	1060.392700	1151.413574	1039.912964	-22.500044
209.723846	1074.045776	1112.729614	1071.770264	-5.882334
210.104965	1053.566162	1062.668213	1049.015137	-50.000000
210.486069	1074.045776	1096.801025	1019.433350	-239.999252
210.867111	1074.045776	1117.280762	1074.045776	0.000000
211.248123	1085.423462	1112.729614	1055.841675	-108.333778
211.629120	1069.494751	1146.862427	1064.943726	-5.882334
212.010071	980.749451	1094.525513	1051.290649	62.000034
212.390991	1026.259888	1119.556274	1087.698975	65.853661
212.771881	1058.117188	1171.893188	1033.086426	-22.000036
213.152756	1062.668213	1046.739624	1026.259888	228.572189
213.533569	998.953613	1085.423462	1046.739624	55.263206
213.914368	1030.810913	1087.698975	1078.596802	83.999855
214.295135	1067.219238	1108.178589	1117.280762	122.222450
214.675858	1087.698975	1126.382813	1035.361938	-135.294327
215.056549	1103.627563	1151.413574	1021.708862	-171.428207
215.437225	1010.331238	1103.627563	1030.810913	21.951214
215.817841	1101.352051	1080.872437	1037.637451	311.112305
216.198441	1019.433350	1142.311401	994.402588	-20.370409
216.579025	1119.556274	1074.045776	1017.157776	224.999725
216.959549	1112.729614	1112.729614	969.371887	0.000000
217.340057	1021.708862	1115.005249	1023.984375	2.439015
217.720535	1105.903076	1028.535400	1019.433350	111.764671
218.100967	1083.147949	1060.392700	1005.780212	339.999512
218.481369	1096.801025	1049.015137	1101.352051	-9.523786
218.861740	1019.433350	1067.219238	1037.637451	38.095142
219.242065	1060.392700	1103.627563	1071.770264	26.315716
219.622391	1064.943726	1089.974487	1042.188477	-90.909134
220.002670	1055.841675	1137.760376	1008.055725	-58.333382
220.382919	1092.250000	1128.658325	1083.147949	-24.999916
220.763123	1049.015137	1187.821899	1069.494751	14.754046
221.143295	1028.535400	1121.831787	1062.668213	36.585354
221.523453	1037.637451	1110.454102	1028.535400	-12.499958
221.903549	1135.484863	1087.698975	1108.178589	57.142967
222.283630	1096.801025	1055.841675	1103.627563	-16.666616
222.663696	1085.423462	1051.290649	1046.739624	113.333282
223.043701	1144.586914	1119.556274	1078.596802	263.637329
223.423676	1096.801025	1112.729614	1014.882263	-514.287659
223.803635	1026.259888	1071.770264	1049.015137	50.000134
224.183548	1046.739624	1117.280762	1037.637451	-12.903355
224.563431	1083.147949	1096.801025	1110.454102	200.000000
224.943283	1087.698975	1108.178589	1017.157776	-344.445923
225.323105	1130.933838	1105.903076	1039.912964	363.636047
225.702881	1023.984375	1096.801025	989.851563	-46.875011
226.082642	1030.810913	1135.484863	1140.035889	104.347809
226.462357	1042.188477	1178.719727	1058.117188	11.666715
226.842041	1083.147949	1099.076538	1012.606750	-442.859070
227.221695	1133.209351	1092.250000	1096.801025	88.888924
227.601318	1062.668213	1133.209351	1051.290649	-16.128977
227.980911	960.269775	1187.821899	1023.984375	28.000002
228.360474	1092.250000	1187.821899	985.300537	-111.904716
228.739990	1033.086426	1167.342163	1051.290649	13.559363
229.119476	1124.107300	1240.158813	1099.076538	-21.568665
229.498932	1092.250000	1265.189575	1058.117188	-19.736843
229.878372	1105.903076	1299.322388	1033.086426	-37.647041
230.257736	1080.872437	1299.322388	1035.361938	-20.833376
230.637115	998.953613	1363.036987	992.127075	-1.874993
231.016449	1071.770264	1374.414551	1014.882263	-18.796986
231.395737	1089.974487	1385.792114	1049.015137	-13.846149
231.774994	1067.219238	1235.607788	1074.045776	4.054039
232.154221	1023.984375	1267.465088	1074.045776	20.560726
232.533417	1030.810913	1242.434326	1071.770264	19.354830
232.912582	1115.005249	1246.985352	1046.739624	-51.724178
233.291702	1026.259888	1274.291626	1064.943726	15.596326
233.670792	1103.627563	1281.118164	1076.321289	-15.384631
234.049866	1121.831787	1258.363037	1030.810913	-66.666695
234.428894	1001.229126	1237.883301	1055.841675	23.076942
234.807892	1119.556274	1253.812012	1033.086426	-64.406815
235.186874	1076.321289	1319.802124	1044.463989	-13.084110
235.565781	1083.147949	1308.424438	1044.463989	-17.171770
235.944687	1003.504700	1363.036987	987.576050	-4.430381
236.323547	1083.147949	1269.740601	1044.463989	-20.731770
236.702377	1083.147949	1317.526489	1110.454102	11.650449
237.081177	1103.627563	1367.588013	1092.250000	-4.310329
237.459946	1060.392700	1338.006226	1021.708862	-13.934422
237.838669	1069.494751	1315.250977	1021.708862	-19.444426
238.217361	1046.739624	1237.883301	1008.055725	-20.238127
238.596039	1042.188477	1281.118164	1055.841675	5.714316
238.974670	1067.219238	1340.281738	1039.912964	-10.000009
239.353271	1039.912964	1235.607788	1055.841675	8.139566
239.731842	1096.801025	1363.036987	1014.882263	-30.769232
240.110367	1121.831787	1196.923950	1064.943726	-75.757652
240.488876	1044.463989	1392.618774	1078.596802	9.803919
240.867340	1028.535400	1356.210449	1033.086426	1.388884
241.245789	1105.903076	1479.088501	994.402588	-29.878040
241.624176	1115.005249	1485.915039	1076.321289	-10.429480
242.002548	1069.494751	1479.088501	1092.250000	5.555565
242.380890	998.953613	1558.731689	1115.005249	20.731722
242.759186	1076.321289	1642.926025	1115.005249	6.827327
243.137451	1010.331238	1847.722900	1058.117188	5.706523
243.515686	1035.361938	1890.957764	1146.862427	13.031911
243.893890	1069.494751	1909.161987	1124.107300	6.504070
244.272049	1028.535400	1888.682251	1101.352051	8.465607
244.650192	1058.117188	1802.212524	1149.138062	12.232421
245.028290	1023.984375	1704.365112	1074.045776	7.357851
245.406357	1060.392700	1686.160889	1033.086426	-4.363641
245.784393	1005.780212	1747.599976	1094.525513	11.963189
246.162384	1035.361938	1617.895264	1017.157776	-3.124999
246.540359	1026.259888	1649.752563	1028.535400	0.364962
246.918289	1078.596802	1824.967651	1140.035889	8.231710
247.296204	1096.801025	1988.805176	1094.525513	-0.255101
247.674057	1178.719727	2220.908203	1083.147949	-9.170297
248.051895	1137.760376	2521.277100	1074.045776	-4.605264
248.429703	1062.668213	2598.644775	1185.546387	8.000003
248.807465	1099.076538	2471.215576	1121.831787	1.658378
249.185196	1096.801025	2471.215576	1128.658325	2.317881
249.562897	1092.250000	2232.285889	1087.698975	-0.399200
249.940567	1126.382813	2164.020264	1101.352051	-2.412284
250.318192	1112.729614	1959.223389	1117.280762	0.537647
250.695801	1030.810913	1879.580200	1124.107300	10.991961
251.073349	1028.535400	1840.896362	1017.157776	-1.400563
251.450882	1092.250000	1793.110352	1130.933838	5.519479
251.828400	1099.076538	1752.151001	1096.801025	-0.348431
252.205872	1087.698975	1772.630737	1101.352051	1.993348
252.583313	1053.566162	1845.447388	1135.484863	10.344822
252.960693	1028.535400	1947.845825	1067.219238	4.207919
253.338074	1092.250000	2016.111450	1103.627563	1.231523
253.715408	1117.280762	1966.049927	1074.045776	-5.093845
254.092682	1037.637451	1872.753662	1149.138062	13.351508
254.469955	1076.321289	1806.763550	1062.668213	-1.869152
254.847198	1017.157776	1686.160889	1121.831787	15.646267
255.224365	1099.076538	1747.599976	1110.454102	1.754380
