Jaz Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 07 06:34:34 2024
User: jaz
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Processed Spectrum Present: Yes
Spectrometers: JAZA3692
Integration Time (usec): 40000 (JAZA3692)
Spectra Averaged: 1 (JAZA3692)
Boxcar Smoothing: 0 (JAZA3692)
Correct for Electrical Dark: No (JAZA3692)
Strobe/Lamp Enabled: Yes (JAZA3692)
Correct for Detector Non-linearity: No (JAZA3692)
Correct for Stray Light: No (JAZA3692)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
W	D	R	S	P
190.244385	0.000000	0.000000	0.000000	0.000000
190.627136	0.000000	0.000000	0.000000	0.000000
191.009842	1424.476074	1381.241089	1285.669312	321.051941
191.392532	1344.832764	1360.761475	1290.220337	-342.855286
191.775177	1369.863525	1378.965576	1249.260864	-1325.005371
192.157791	1410.822876	1438.129150	1319.802124	-333.332733
192.540390	1367.588013	1419.924927	1342.557251	-47.826210
192.922943	1408.547363	1406.271851	1372.139038	1600.005371
193.305481	1335.730713	1406.271851	1324.353149	-16.128977
193.687958	1381.241089	1431.302612	1349.383789	-63.636295
194.070419	1347.108276	1358.485962	1392.618774	399.997864
194.452866	1447.231201	1442.680176	1360.761475	1900.005371
194.835251	1369.863525	1392.618774	1367.588013	-9.999947
195.217621	1367.588013	1344.832764	1378.965576	-49.999733
195.599960	1438.129150	1388.067749	1410.822876	54.545567
195.982254	1456.333252	1442.680176	1356.210449	733.335144
196.364517	1490.466064	1365.312500	1390.343262	79.999962
196.746750	1449.506714	1429.027100	1358.485962	444.445648
197.128952	1390.343262	1353.934937	1319.802124	193.750015
197.511139	1444.955688	1456.333252	1297.046875	-1300.004272
197.893280	1374.414551	1372.139038	1324.353149	2200.005371
198.275391	1399.445313	1340.281738	1392.618774	11.538414
198.657471	1410.822876	1392.618774	1376.690063	187.500671
199.039520	1394.894287	1431.302612	1331.179688	-175.000076
199.421539	1403.996338	1419.924927	1376.690063	-171.429337
199.803513	1435.853638	1440.404663	1369.863525	-1450.005371
200.185471	1406.271851	1381.241089	1397.169800	36.363461
200.567383	1385.792114	1429.027100	1315.250977	-163.157532
200.949265	1456.333252	1431.302612	1401.720825	218.182312
201.331131	1392.618774	1449.506714	1383.516602	-16.000181
201.712967	1378.965576	1401.720825	1246.985352	-579.999023
202.094742	1442.680176	1435.853638	1292.495850	2200.007080
202.476517	1401.720825	1458.608887	1349.383789	-92.000038
202.858231	1408.547363	1378.965576	1385.792114	76.923172
203.239944	1415.373901	1392.618774	1285.669312	570.001587
203.621582	1376.690063	1472.261963	1328.904175	-49.999935
204.003235	1331.179688	1367.588013	1315.250977	-43.750187
204.384827	1328.904175	1444.955688	1335.730713	5.882334
204.766388	1369.863525	1438.129150	1326.628662	-63.333286
205.147934	1351.659302	1447.231201	1269.740601	-85.714211
205.529449	1392.618774	1433.578125	1310.699951	-200.000305
205.910904	1444.955688	1460.884399	1328.904175	-728.568115
206.292343	1360.761475	1476.812988	1338.006226	-19.607887
206.673767	1429.027100	1413.098389	1415.373901	85.714394
207.055115	1456.333252	1390.343262	1274.291626	275.862488
207.436462	1403.996338	1431.302612	1301.597900	-374.999664
207.817780	1431.302612	1390.343262	1365.312500	161.111221
208.199051	1358.485962	1463.159912	1315.250977	-41.304436
208.580307	1424.476074	1422.200562	1306.148926	5200.021484
208.961517	1388.067749	1454.057739	1312.975464	-113.793449
209.342712	1440.404663	1431.302612	1297.046875	1575.005371
209.723846	1390.343262	1463.159912	1356.210449	-46.875011
210.104965	1403.996338	1388.067749	1331.179688	457.144379
210.486069	1426.751587	1447.231201	1344.832764	-400.001801
210.867111	1383.516602	1456.333252	1335.730713	-65.624947
211.248123	1385.792114	1390.343262	1256.087524	-2849.931641
211.629120	1385.792114	1424.476074	1338.006226	-123.528946
212.010071	1456.333252	1474.537476	1290.220337	-912.496582
212.390991	1406.271851	1378.965576	1308.424438	358.333069
212.771881	1349.383789	1397.169800	1322.077637	-57.142567
213.152756	1401.720825	1438.129150	1378.965576	-62.500126
213.533569	1392.618774	1417.649414	1317.526489	-300.001465
213.914368	1331.179688	1429.027100	1319.802124	-11.627864
214.295135	1383.516602	1410.822876	1294.771362	-324.999451
214.675858	1433.578125	1458.608887	1363.036987	-281.817780
215.056549	1417.649414	1415.373901	1347.108276	3100.010742
215.437225	1365.312500	1431.302612	1292.495850	-110.344788
215.817841	1458.608887	1413.098389	1363.036987	209.999680
216.198441	1360.761475	1392.618774	1324.353149	-114.285660
216.579025	1356.210449	1378.965576	1365.312500	40.000000
216.959549	1360.761475	1408.547363	1303.873413	-119.047829
217.340057	1413.098389	1442.680176	1363.036987	-169.230484
217.720535	1378.965576	1360.761475	1424.476074	-250.001343
218.100967	1419.924927	1415.373901	1338.006226	1800.005371
218.481369	1340.281738	1435.853638	1294.771362	-47.618992
218.861740	1401.720825	1458.608887	1347.108276	-96.000015
219.242065	1424.476074	1367.588013	1294.771362	227.999878
219.622391	1338.006226	1510.945801	1331.179688	-3.947355
220.002670	1358.485962	1447.231201	1262.914063	-107.692421
220.382919	1338.006226	1365.312500	1351.659302	49.999775
220.763123	1381.241089	1479.088501	1413.098389	32.558144
221.143295	1378.965576	1358.485962	1374.414551	22.222221
221.523453	1363.036987	1399.445313	1287.944824	-206.249985
221.903549	1406.271851	1485.915039	1331.179688	-94.285728
222.283630	1312.975464	1469.986450	1251.536499	-39.130360
222.663696	1401.720825	1435.853638	1372.139038	-86.666718
223.043701	1376.690063	1385.792114	1328.904175	-525.001343
223.423676	1353.934937	1488.190552	1333.455200	-15.254287
223.803635	1381.241089	1472.261963	1369.863525	-12.499949
224.183548	1394.894287	1442.680176	1342.557251	-109.524040
224.563431	1438.129150	1431.302612	1322.077637	1700.005371
224.943283	1419.924927	1451.782227	1306.148926	-357.142639
225.323105	1388.067749	1372.139038	1290.220337	614.283325
225.702881	1442.680176	1449.506714	1326.628662	-1700.005371
226.082642	1326.628662	1465.435425	1328.904175	1.639338
226.462357	1374.414551	1458.608887	1363.036987	-13.513454
226.842041	1303.873413	1451.782227	1358.485962	36.923119
227.221695	1326.628662	1467.710938	1322.077637	-3.225795
227.601318	1388.067749	1417.649414	1335.730713	-176.923904
227.980911	1419.924927	1488.190552	1315.250977	-153.333328
228.360474	1397.169800	1510.945801	1338.006226	-52.000046
228.739990	1374.414551	1508.670288	1372.139038	-1.694909
229.119476	1372.139038	1504.119263	1338.006226	-25.862066
229.498932	1403.996338	1604.242188	1265.189575	-69.318169
229.878372	1460.884399	1599.691162	1342.557251	-85.245956
230.257736	1358.485962	1702.089600	1312.975464	-13.245057
230.637115	1465.435425	1679.334351	1331.179688	-62.765972
231.016449	1456.333252	1658.854614	1351.659302	-51.685387
231.395737	1363.036987	1599.691162	1365.312500	0.961535
231.774994	1419.924927	1561.007324	1299.322388	-85.483757
232.154221	1449.506714	1608.793213	1381.241089	-42.857132
232.533417	1406.271851	1583.762451	1344.832764	-34.615402
232.912582	1401.720825	1567.833862	1415.373901	8.219148
233.291702	1338.006226	1581.486938	1376.690063	15.887845
233.670792	1374.414551	1611.068726	1360.761475	-5.769210
234.049866	1419.924927	1615.619751	1326.628662	-47.674366
234.428894	1413.098389	1604.242188	1344.832764	-35.714275
234.807892	1351.659302	1495.017212	1342.557251	-6.349179
235.186874	1285.669312	1524.598877	1306.148926	8.571403
235.565781	1460.884399	1601.966675	1306.148926	-109.677475
235.944687	1383.516602	1601.966675	1340.281738	-19.791645
236.323547	1397.169800	1622.446289	1310.699951	-38.383877
236.702377	1383.516602	1665.681274	1281.118164	-36.290310
237.081177	1381.241089	1581.486938	1274.291626	-53.409077
237.459946	1372.139038	1706.640625	1347.108276	-7.483002
237.838669	1422.200562	1615.619751	1306.148926	-60.000065
238.217361	1381.241089	1608.793213	1349.383789	-14.000001
238.596039	1363.036987	1670.232300	1349.383789	-4.444468
238.974670	1385.792114	1622.446289	1340.281738	-19.230751
239.353271	1344.832764	1674.783325	1376.690063	9.655173
239.731842	1347.108276	1611.068726	1338.006226	-3.448263
240.110367	1383.516602	1704.365112	1246.985352	-42.553181
240.488876	1356.210449	1722.569214	1287.944824	-18.633545
240.867340	1458.608887	1806.763550	1344.832764	-32.679764
241.245789	1401.720825	1818.141113	1374.414551	-6.557383
241.624176	1456.333252	1804.488037	1442.680176	-3.921554
242.002548	1394.894287	1904.610962	1365.312500	-5.803575
242.380890	1415.373901	1902.335449	1342.557251	-14.953265
242.759186	1356.210449	1943.294800	1374.414551	3.100764
243.137451	1356.210449	2029.764526	1319.802124	-5.405405
243.515686	1331.179688	2123.060791	1347.108276	2.011487
243.893890	1310.699951	2204.979736	1303.873413	-0.763356
244.272049	1495.017212	2209.530762	1306.148926	-26.433128
244.650192	1447.231201	2054.795166	1324.353149	-20.224710
245.028290	1426.751587	2029.764526	1372.139038	-9.056613
245.406357	1403.996338	1925.090576	1351.659302	-10.043679
245.784393	1394.894287	1904.610962	1372.139038	-4.464293
246.162384	1388.067749	1925.090576	1308.424438	-14.830526
246.540359	1385.792114	2029.764526	1353.934937	-4.946979
246.918289	1403.996338	2134.438477	1394.894287	-1.246101
247.296204	1378.965576	2218.632813	1390.343262	1.355023
247.674057	1394.894287	2473.491211	1451.782227	5.274254
248.051895	1383.516602	2769.308838	1399.445313	1.149430
248.429703	1376.690063	2805.717041	1460.884399	5.891725
248.807465	1315.250977	2810.268311	1472.261963	10.502285
249.185196	1392.618774	2582.716064	1406.271851	1.147224
249.562897	1340.281738	2416.603027	1458.608887	10.993664
249.940567	1367.588013	2341.510986	1415.373901	4.906537
250.318192	1419.924927	2214.081787	1458.608887	4.871073
250.695801	1399.445313	2157.193604	1426.751587	3.603607
251.073349	1449.506714	2066.172852	1390.343262	-9.594082
251.450882	1392.618774	1972.876587	1301.597900	-15.686281
251.828400	1406.271851	2020.662476	1278.842651	-20.740746
252.205872	1358.485962	2107.132324	1344.832764	-1.823718
252.583313	1378.965576	2118.509766	1331.179688	-6.461533
252.960693	1381.241089	2164.020264	1351.659302	-3.779072
253.338074	1374.414551	2234.561523	1394.894287	2.380958
253.715408	1415.373901	2216.357178	1372.139038	-5.397724
254.092682	1360.761475	2091.203613	1306.148926	-7.476643
254.469955	1390.343262	2093.479248	1312.975464	-11.003248
