Jaz Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 07 06:42:09 2024
User: jaz
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Processed Spectrum Present: Yes
Spectrometers: JAZA3692
Integration Time (usec): 40000 (JAZA3692)
Spectra Averaged: 1 (JAZA3692)
Boxcar Smoothing: 0 (JAZA3692)
Correct for Electrical Dark: No (JAZA3692)
Strobe/Lamp Enabled: Yes (JAZA3692)
Correct for Detector Non-linearity: No (JAZA3692)
Correct for Stray Light: No (JAZA3692)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
W	D	R	S	P
190.244385	0.000000	0.000000	0.000000	0.000000
190.627136	0.000000	0.000000	0.000000	0.000000
191.009842	1133.209351	1160.515625	1094.525513	-141.666473
191.392532	1219.679199	1183.270874	1060.392700	437.500214
191.775177	1244.709839	1165.066650	1112.729614	165.714386
192.157791	1153.689087	1171.893188	1142.311401	-62.500671
192.540390	1174.168701	1199.199463	1171.893188	-9.090865
192.922943	1128.658325	1212.852539	1169.617676	48.648651
193.305481	1171.893188	1212.852539	1160.515625	-27.777695
193.687958	1210.577026	1221.954712	1121.831787	-779.993774
194.070419	1153.689087	1167.342163	1133.209351	-150.000900
194.452866	1206.026001	1203.750488	1160.515625	2000.005371
194.835251	1194.648438	1260.638550	1180.995239	-20.689764
195.217621	1242.434326	1187.821899	1133.209351	200.000229
195.599960	1226.505737	1178.719727	1219.679199	14.285642
195.982254	1228.781250	1260.638550	1174.168701	-171.428680
196.364517	1208.301514	1178.719727	1185.546387	76.922760
196.746750	1240.158813	1149.138062	1192.372925	52.499992
197.128952	1224.230225	1199.199463	1153.689087	281.817780
197.511139	1180.995239	1171.893188	1228.781250	-525.002686
197.893280	1224.230225	1187.821899	1151.413574	200.000000
198.275391	1192.372925	1224.230225	1221.954712	92.857170
198.657471	1206.026001	1251.536499	1117.280762	-194.999496
199.039520	1203.750488	1237.883301	1192.372925	-33.333214
199.421539	1208.301514	1210.577026	1174.168701	-1500.005371
199.803513	1180.995239	1153.689087	1130.933838	183.333786
200.185471	1180.995239	1196.923950	1206.026001	157.142426
200.567383	1221.954712	1244.709839	1101.352051	-530.002136
200.949265	1119.556274	1208.301514	1130.933838	12.820477
201.331131	1167.342163	1199.199463	1187.821899	64.285851
201.712967	1192.372925	1183.270874	1155.964600	400.001343
202.094742	1176.444214	1171.893188	1149.138062	600.000000
202.476517	1226.505737	1240.158813	1183.270874	-316.667572
202.858231	1153.689087	1158.240112	1119.556274	-750.002686
203.239944	1183.270874	1167.342163	1203.750488	-128.570450
203.621582	1192.372925	1190.097412	1165.066650	1200.005371
204.003235	1237.883301	1194.648438	1137.760376	231.579147
204.384827	1219.679199	1251.536499	1203.750488	-50.000191
204.766388	1167.342163	1228.781250	1142.311401	-40.740776
205.147934	1185.546387	1176.444214	1169.617676	174.998993
205.529449	1146.862427	1231.056763	1160.515625	16.216291
205.910904	1201.474976	1242.434326	1180.995239	-50.000149
206.292343	1117.280762	1201.474976	1124.107300	8.108085
206.673767	1267.465088	1233.332275	1126.382813	413.333282
207.055115	1176.444214	1237.883301	1115.005249	-99.999802
207.436462	1251.536499	1199.199463	1133.209351	226.086838
207.817780	1151.413574	1224.230225	1244.709839	128.124908
208.199051	1235.607788	1217.403687	1092.250000	787.502686
208.580307	1080.872437	1219.679199	1167.342163	62.295040
208.961517	1212.852539	1187.821899	1201.474976	45.454544
209.342712	1174.168701	1215.128052	1162.791138	-27.777695
209.723846	1246.985352	1190.097412	1076.321289	300.000427
210.104965	1167.342163	1144.586914	1162.791138	19.999893
210.486069	1224.230225	1194.648438	1135.484863	300.000000
210.867111	1128.658325	1231.056763	1201.474976	71.111092
211.248123	1233.332275	1201.474976	1142.311401	285.714355
211.629120	1115.005249	1212.852539	1144.586914	30.232483
212.010071	1219.679199	1167.342163	1174.168701	86.956581
212.390991	1171.893188	1180.995239	1201.474976	325.001343
212.771881	1126.382813	1187.821899	1185.546387	96.296310
213.152756	1208.301514	1265.189575	1167.342163	-71.999908
213.533569	1142.311401	1176.444214	1144.586914	6.666643
213.914368	1165.066650	1137.760376	1174.168701	-33.333183
214.295135	1215.128052	1174.168701	1130.933838	205.555542
214.675858	1128.658325	1151.413574	1117.280762	-49.999733
215.056549	1203.750488	1160.515625	1167.342163	84.210571
215.437225	1124.107300	1199.199463	1130.933838	9.090879
215.817841	1212.852539	1237.883301	1187.821899	-99.999512
216.198441	1183.270874	1178.719727	1094.525513	1949.955688
216.579025	1183.270874	1242.434326	1135.484863	-80.769478
216.959549	1206.026001	1199.199463	1146.862427	866.670227
217.340057	1140.035889	1258.363037	1251.536499	94.230797
217.720535	1217.403687	1146.862427	1124.107300	132.257904
218.100967	1135.484863	1235.607788	1151.413574	15.909155
218.481369	1190.097412	1169.617676	1176.444214	66.666862
218.861740	1226.505737	1185.546387	1155.964600	172.222305
219.242065	1231.056763	1274.291626	1155.964600	-173.684280
219.622391	1212.852539	1178.719727	1069.494751	419.999939
220.002670	1162.791138	1201.474976	1142.311401	-52.941326
220.382919	1146.862427	1217.403687	1167.342163	29.032280
220.763123	1262.914063	1233.332275	1196.923950	223.076828
221.143295	1226.505737	1165.066650	1151.413574	122.222137
221.523453	1165.066650	1130.933838	1190.097412	-73.333427
221.903549	1162.791138	1160.515625	1124.107300	1700.005371
222.283630	1089.974487	1221.954712	1092.250000	1.724132
222.663696	1237.883301	1192.372925	1149.138062	195.000015
223.043701	1155.964600	1235.607788	1208.301514	65.714241
223.423676	1158.240112	1206.026001	1183.270874	52.381073
223.803635	1178.719727	1206.026001	1155.964600	-83.332962
224.183548	1190.097412	1165.066650	1206.026001	-63.636055
224.563431	1196.923950	1253.812012	1169.617676	-48.000008
224.943283	1194.648438	1167.342163	1103.627563	333.333191
225.323105	1178.719727	1228.781250	1192.372925	27.272839
225.702881	1215.128052	1210.577026	1135.484863	1750.005371
226.082642	1187.821899	1246.985352	1160.515625	-46.153957
226.462357	1203.750488	1226.505737	1146.862427	-249.999725
226.842041	1167.342163	1287.944824	1221.954712	45.283039
227.221695	1233.332275	1233.332275	1272.016113	0.000000
227.601318	1151.413574	1233.332275	1174.168701	27.777695
227.980911	1183.270874	1283.393677	1171.893188	-11.363730
228.360474	1237.883301	1206.026001	1144.586914	292.857178
228.739990	1167.342163	1242.434326	1153.689087	-18.181759
229.119476	1137.760376	1226.505737	1126.382813	-12.820460
229.498932	1126.382813	1338.006226	1210.577026	39.784924
229.878372	1199.199463	1385.792114	1171.893188	-14.634164
230.257736	1190.097412	1472.261963	1151.413574	-13.709673
230.637115	1133.209351	1426.751587	1167.342163	11.627905
231.016449	1190.097412	1372.139038	1121.831787	-37.500008
231.395737	1206.026001	1372.139038	1137.760376	-41.095886
231.774994	1199.199463	1299.322388	1130.933838	-68.181816
232.154221	1201.474976	1438.129150	1231.056763	12.500007
232.533417	1171.893188	1240.158813	1187.821899	23.333429
232.912582	1201.474976	1347.108276	1115.005249	-59.374969
233.291702	1206.026001	1322.077637	1137.760376	-58.823494
233.670792	1201.474976	1285.669312	1187.821899	-16.216146
234.049866	1196.923950	1267.465088	1110.454102	-122.580742
234.428894	1144.586914	1347.108276	1130.933838	-6.741549
234.807892	1174.168701	1317.526489	1144.586914	-20.634935
235.186874	1219.679199	1422.200562	1130.933838	-43.820248
235.565781	1151.413574	1429.027100	1160.515625	3.278677
235.944687	1174.168701	1397.169800	1162.791138	-5.102021
236.323547	1135.484863	1347.108276	1121.831787	-6.451591
236.702377	1160.515625	1342.557251	1185.546387	13.750021
237.081177	1155.964600	1388.067749	1089.974487	-28.431374
237.459946	1119.556274	1417.649414	1190.097412	23.664127
237.838669	1267.465088	1344.832764	1203.750488	-82.352997
238.217361	1149.138062	1342.557251	1162.791138	7.058801
238.596039	1217.403687	1278.842651	1140.035889	-125.926270
238.974670	1160.515625	1315.250977	1185.546387	16.176498
239.353271	1208.301514	1383.516602	1146.862427	-35.064953
239.731842	1149.138062	1422.200562	1121.831787	-10.000009
240.110367	1180.995239	1335.730713	1135.484863	-29.411728
240.488876	1187.821899	1422.200562	1151.413574	-15.533976
240.867340	1201.474976	1390.343262	1158.240112	-22.891542
241.245789	1219.679199	1438.129150	1149.138062	-32.291672
241.624176	1089.974487	1508.670288	1251.536499	38.586967
242.002548	1171.893188	1413.098389	1151.413574	-8.490536
242.380890	1155.964600	1542.803101	1178.719727	5.882332
242.759186	1210.577026	1672.507813	1199.199463	-2.463045
243.137451	1171.893188	1788.559326	1130.933838	-6.642063
243.515686	1158.240112	1784.008301	1196.923950	6.181816
243.893890	1140.035889	1733.946899	1187.821899	8.045988
244.272049	1160.515625	1790.834839	1112.729614	-7.581240
244.650192	1135.484863	1686.160889	1187.821899	9.504143
245.028290	1221.954712	1647.477051	1212.852539	-2.139059
245.406357	1103.627563	1642.926025	1201.474976	18.143461
245.784393	1171.893188	1654.303589	1174.168701	0.471696
246.162384	1208.301514	1570.109375	1160.515625	-13.207532
246.540359	1219.679199	1661.130127	1135.484863	-19.072186
246.918289	1167.342163	1722.569214	1240.158813	13.114752
247.296204	1130.933838	1909.161987	1133.209351	0.292397
247.674057	1208.301514	2143.540527	1126.382813	-8.759119
248.051895	1183.270874	2275.520752	1146.862427	-3.333344
248.429703	1244.709839	2387.021240	1206.026001	-3.386453
248.807465	1153.689087	2341.510986	1215.128052	5.172405
249.185196	1185.546387	2177.673340	1130.933838	-5.504593
249.562897	1178.719727	2038.866699	1110.454102	-7.936507
249.940567	1199.199463	1929.641602	1190.097412	-1.246101
250.318192	1174.168701	1925.090576	1201.474976	3.636367
250.695801	1203.750488	1790.834839	1221.954712	3.100785
251.073349	1165.066650	1688.436401	1251.536499	16.521751
251.450882	1155.964600	1697.538574	1190.097412	6.302521
251.828400	1203.750488	1793.110352	1190.097412	-2.316594
252.205872	1201.474976	1749.875488	1199.199463	-0.414936
252.583313	1169.617676	1752.151001	1215.128052	7.812493
252.960693	1101.352051	1881.855713	1212.852539	14.285709
253.338074	1151.413574	1906.886475	1194.648438	5.722888
253.715408	1185.546387	1897.784302	1253.812012	9.584666
254.092682	1180.995239	1836.345337	1119.556274	-9.374984
254.469955	1180.995239	1774.906250	1219.679199	6.513427
254.847198	1190.097412	1642.926025	1190.097412	0.000000
255.224365	1165.066650	1706.640625	1260.638550	17.647062
