"","Intercept","trial_reversal","trial_reversal.trtCORTCold","trial_reversal.trtControlHot","trial_reversal.trtCORTHot","species_level","bias_level"
"37",-0.645952833881114,0.0598876449932252,-0.0529362418783048,-0.0284344721916716,-0.0124253257523869,"delicata","Red"
"38",-1.53830911410668,0.0815398057510201,-0.0276000909502399,-0.0301721015955613,-0.0157375625921457,"delicata","Red"
"39",-1.38677800743387,0.0686134271552539,-0.0482195320414718,-0.0357929331927794,-0.0170204179742219,"delicata","Red"
"40",-1.09672231890805,0.096949762636408,-0.0635762655510869,-0.0485560189077611,-0.0360590591651828,"delicata","Red"
"41",-1.27552112288659,0.0759894214495513,-0.0385704768445458,-0.0224267955678378,-0.0321948294253284,"delicata","Red"
"42",-1.07079605784676,0.0913673408565588,-0.0661192344091697,-0.0553965055949853,-0.0409851048767158,"delicata","Red"
"43",-0.542076681227492,0.0495292347265315,-0.00880024634574299,-0.00368553421454189,0.00244641810521999,"delicata","Red"
"44",-0.934976646009756,0.0640866861040609,-0.0136026268276509,-0.0157076352020321,-0.0211148358814459,"delicata","Red"
"45",-0.809670688360054,0.0579889576030437,-0.0301138171280703,-0.0279947572901002,-0.0195569242016631,"delicata","Red"
"46",-0.895153411552959,0.0634682568106865,-0.0261457668807537,-0.00617314628154738,-0.0106975605813994,"delicata","Red"
"47",-0.419051102795233,0.0480454207956105,-0.0245709098188985,-0.0180638684200119,-0.00600559049600587,"delicata","Red"
"48",-0.742530422019547,0.0697963224115811,-0.0333844675374426,-0.0207167531792069,-0.0334445333014939,"delicata","Red"
"49",-1.14726848396311,0.0856281481017315,-0.0501140184447959,-0.028085371127966,-0.0107245072226977,"delicata","Red"
"50",-1.21464470973098,0.074237823645848,-0.0159007502522478,-0.0365162573310519,-0.0012863346283594,"delicata","Red"
"51",-0.590925487460467,0.0640709146500718,-0.0346672671287391,-0.00763174602154927,-0.0196487917809202,"delicata","Red"
"52",-0.77744873307607,0.0634467373342226,-0.0185901065479132,-0.00831200181505311,-0.00201600191425252,"delicata","Red"
"53",-0.468410015220505,0.0640551809462579,-0.0150262491968369,-0.0312662319239146,-0.0090830323597835,"delicata","Red"
"54",-0.906042108632782,0.0708947535286167,-0.042244898054554,-0.00256544960188409,-0.023886381589977,"delicata","Red"
"55",-1.2655080187355,0.0794942064060073,-0.0333395103134994,-0.0566142838399273,-0.0285320143683076,"delicata","Red"
"56",-1.28521314619107,0.0844204966649942,-0.0546523928363854,-0.0424898443223322,-0.0270718271970102,"delicata","Red"
"57",-0.503271793974707,0.0461124981380681,-0.00279841328431424,-0.0247155879446002,-0.00482210346522001,"delicata","Red"
"58",-0.691476425303217,0.0687074680507112,-0.0341282597720816,-0.00522209176481292,0.00506662966226379,"delicata","Red"
"59",-0.893026972196919,0.0702952999036852,-0.0225166652061308,-0.0361945625923908,-0.0271148649021055,"delicata","Red"
"60",-1.21966673731354,0.0758573308751015,-0.0548558897452389,-0.0274843921740405,-0.0211354770940195,"delicata","Red"
"61",-0.905439336374026,0.0699333278154074,-0.0187294322461445,-0.0302991775357051,-0.0227445099090946,"delicata","Red"
"62",-1.25466300435753,0.0770035701885786,-0.0472184527978015,-0.0464189583115466,-0.0186835333206712,"delicata","Red"
"63",-1.28860583041081,0.0807970953498416,-0.0455727865527383,-0.0376168775836491,-0.0276282929250528,"delicata","Red"
"64",-1.18238856304087,0.0775772295579239,-0.0464126162644206,-0.0277693900958399,-0.0268078937979932,"delicata","Red"
"65",-0.789447540986392,0.0633187982505945,-0.0462583611885568,-0.0290819090774786,-0.0167287526278263,"delicata","Red"
"66",-0.669853961828958,0.0628167062107458,-0.0416745833695491,-0.0290612786732941,-0.0248662783447222,"delicata","Red"
"67",-0.837250561304955,0.0670163842440101,-0.0411216148008705,-0.02319263938549,-0.0221807441769726,"delicata","Red"
"68",-1.05940306237157,0.0848566073521063,-0.0410143223721478,-0.0387071928386262,-0.0232933440827717,"delicata","Red"
"69",-1.22063313170194,0.0728516403538512,-0.0273857608417854,-0.0154243030360076,-0.0272312306437827,"delicata","Red"
"70",-1.27248444907741,0.0773122159766481,-0.028397692384296,-0.0150937452365864,-0.0317029655392653,"delicata","Red"
"71",0.0557205553656779,0.041144726677065,-0.00667750249550652,0.0014764710242686,0.0287334065286903,"delicata","Red"
"72",-0.155571754783803,0.0446238883732058,-0.0267024787030968,0.00860989363739853,0.0216839836671479,"delicata","Red"
"73",-0.481585121627325,0.0483978358719042,-0.00702918412086084,-0.0133028100437905,-0.000613495812615811,"delicata","Red"
"74",-0.855228570686571,0.0655482596694925,-0.0331934837565193,-0.00344681779191671,0.00538947515040411,"delicata","Red"
"75",-1.42794538952517,0.0964045424604367,-0.0578683342146636,-0.0643567325642615,-0.0533501300488226,"delicata","Red"
"76",-1.05040621104438,0.078462419367112,-0.0523228291418006,-0.0408964525313036,-0.0362686316433974,"delicata","Red"
"77",-1.15976291535911,0.075660783139337,-0.0426025593367567,-0.029623326030481,-0.0234192524255819,"delicata","Red"
"78",-0.985682948922544,0.0860478167249166,-0.0433702444299563,-0.0443673597892694,-0.023246295718744,"delicata","Red"
"79",-1.09335929215803,0.0717959078099489,-0.0464947480857809,-0.0365230196046579,-0.036223659757328,"delicata","Red"
"80",-0.853580806817334,0.0780157717582628,-0.0485980228186235,-0.037100411272714,-0.0148063070874623,"delicata","Red"
"81",-1.26826325033158,0.0678511736726688,-0.0248819348022559,-0.037318657478221,0.00420647068860215,"delicata","Red"
"82",-0.507157969969641,0.0620353893212855,-0.0333228810213191,-0.000524982809425988,-0.00443389559102567,"delicata","Red"
"83",-0.366942228657645,0.047769207040577,-0.0170544350495045,-0.0117743015939879,0.000208529586520338,"delicata","Red"
"84",-1.09112528749161,0.0864193267094638,-0.0589782225610641,-0.0462018321659507,-0.0204536693023349,"delicata","Red"
"85",-1.03957711879693,0.0898845962190981,-0.0451128829866574,-0.0425309709972974,-0.0423706337189279,"delicata","Red"
"86",-0.796275058146902,0.0668327485679799,-0.0319049632722125,-0.00556654704074456,-0.0019438944903743,"delicata","Red"
"87",-0.626439552596828,0.0580315474808374,-0.0151770519150411,-0.0222725842812776,-0.023286669073514,"delicata","Red"
"88",-1.0415831052935,0.0683173367512266,-0.0388199758532542,-0.0291947862260812,0.00815505129889972,"delicata","Red"
"89",-0.975452460955716,0.067848728912265,-0.0309939643870492,-0.0320073809824055,-0.0122186978312843,"delicata","Red"
"90",-0.646421536667385,0.0581570525847527,-0.0356431744973676,-0.0127759674540596,0.00012547370258425,"delicata","Red"
"91",-0.812715995801823,0.065700877261039,-0.024989205589342,-0.0379397316812194,-0.0104034587131078,"delicata","Red"
"92",-0.973597029951133,0.077691435608515,-0.0617637422943045,-0.0273069229855529,-0.0210610858283179,"delicata","Red"
"93",-0.8489751943229,0.0605660901242361,-0.0251532098052611,-0.0291022897236084,-0.0116322486785167,"delicata","Red"
"94",-0.579110297783311,0.0589553319079256,-0.0372026370344745,-0.0325112699821853,-0.0202261384935791,"delicata","Red"
"95",-0.721148765143374,0.06773671351849,-0.0470089792701281,-0.0228583687267127,-0.0160909986570891,"delicata","Red"
"96",-1.12327588096015,0.0683867531526686,-0.0441385769208955,-0.0257650152016836,-0.0209919018478067,"delicata","Red"
"97",-1.26025551588635,0.0946731678606288,-0.0512028965547094,-0.0504716900798689,-0.0492978130842239,"delicata","Red"
"98",-1.09244352867468,0.0927001150299667,-0.0386896135330004,-0.0577080568233832,-0.0360086619801386,"delicata","Red"
"99",-1.32168300150055,0.0907550874600666,-0.0640926282059012,-0.0395813768823042,-0.0213759921158098,"delicata","Red"
"100",-1.17560217907089,0.0801154269317623,-0.042646435380269,-0.0357671193683556,-0.0277024483100263,"delicata","Red"
"101",-0.966311151040946,0.0720815082445493,-0.0419602937526085,-0.022767525733097,-0.0179066178908274,"delicata","Red"
"102",-1.0853892770071,0.07349060563504,-0.0574193592006735,-0.0219454839499221,-0.0145754150589224,"delicata","Red"
"103",-0.949718370923343,0.0717422258584092,-0.0268607229188593,-0.0236006996473624,-0.0303989414897497,"delicata","Red"
"104",-0.796194121268409,0.0659376326835201,-0.0322049296705358,-0.014004762037284,-0.0211284124652597,"delicata","Red"
"105",-0.85079568308192,0.0641376745662313,-0.0224462574419471,-0.0126777249841015,0.0113100367356242,"delicata","Red"
"106",-0.039421547866729,0.0307137855810548,0.0237975024134449,0.0359221903376553,0.0258969256943834,"delicata","Red"
"107",-0.673574780895433,0.0577934488047821,-0.00976881901569041,-0.0262656585021553,0.0124536947408478,"delicata","Red"
"108",-0.271610902773743,0.0645608701841532,-0.0386962254839925,-0.00734242891957935,-0.0100724525836671,"delicata","Red"
"109",-0.419329342331659,0.0401435750156872,0.00796342967978784,0.000698299375710853,-0.000476968569145827,"delicata","Red"
"110",-1.16991038105931,0.0831676082746019,-0.0564231220460074,-0.041742766133038,-0.0221768922387833,"delicata","Red"
"111",-1.16896051318565,0.0677567983807957,-0.0241744252187467,-0.0214521655242394,-0.0259461299234081,"delicata","Red"
"112",-1.07046768170943,0.0762522646976041,-0.0373392448664231,-0.0212449634754997,-0.00372967605483852,"delicata","Red"
"113",-0.455003505693653,0.052607822606848,-0.0183236396647152,-0.0243533433499012,-0.000896111704337977,"delicata","Red"
"114",-0.347224927878681,0.0511464143437616,-0.0175498065255386,-0.0275223647931825,0.00773461659992519,"delicata","Red"
"115",-0.584355857337586,0.0573857839158155,-0.0336837934324241,0.00621617274409578,0.0244141165502766,"delicata","Red"
"116",-0.379792406582,0.048374989383566,-0.0126282954477335,-0.0052708746479956,0.00435617989614837,"delicata","Red"
"117",-1.04445436616929,0.0635414128692546,-0.0267889048168049,-0.0120272001389502,-1.05556073346816e-06,"delicata","Red"
"118",-1.09814828821018,0.0693790486097605,-0.033742627138008,-0.0258876322254089,0.00717927029782765,"delicata","Red"
"119",-0.670882471761842,0.0555498465917169,-0.00645049553644186,-0.018996345382914,0.011679751707354,"delicata","Red"
"120",0.160125470426878,0.030574669069518,-0.0197078860642036,0.0177286530972045,0.00638099643181047,"delicata","Red"
"121",-1.74775352943668,0.0795454049274944,-0.0328793900005913,-0.0490594718429884,-0.0217597012667372,"delicata","Red"
"122",-0.0849864030251101,0.037941710971639,-0.0340551406582565,0.0146281991177429,-0.000788674778304264,"delicata","Red"
"123",-1.05588382320015,0.0737125808974945,-0.0332324283974697,-0.0568303757185868,-0.0123487119683956,"delicata","Red"
"124",-0.717614457592873,0.0720779013354055,-0.049311223116793,-0.00773260505876019,-0.0419071700981725,"delicata","Red"
"125",-0.839907352925942,0.0560738651344817,-0.0148646539711441,-0.0316196711525119,0.0114722565829637,"delicata","Red"
"126",-0.912913608269184,0.0543865930454457,0.00371550619770607,-0.0350483634171026,0.0194662555074314,"delicata","Red"
"127",-0.970235675672036,0.0790826831732009,-0.0481603178388384,0.000161646378706966,-0.0341748846041797,"delicata","Red"
"128",-1.24288409744396,0.0637849395090287,-0.0267136280798088,-0.0458170335749865,0.00115498528980272,"delicata","Red"
"129",-1.4649891220094,0.0759783652688765,-0.0600122911100894,-0.0142070772957495,-0.026897007868917,"delicata","Red"
"130",-1.40342832435102,0.0692148560982906,-0.0440486893969193,-0.0183906345670865,-0.0180518509852085,"delicata","Red"
"131",-1.14195083455756,0.0661506257901442,-0.0406023013501813,-0.0279585998227876,-0.0285029939781505,"delicata","Red"
"132",-0.977277076906082,0.0908379255606259,-0.0657010830980317,-0.068127513191871,-0.0372327739361312,"delicata","Red"
"133",-0.936979572583974,0.0718308056914982,-0.0402794206078851,-0.0273110706513346,-0.00759584728912298,"delicata","Red"
"134",-0.839674137414046,0.0606790897061037,-0.022350310872319,-0.0101780432456964,-0.00713654345095595,"delicata","Red"
"135",-0.782410477873884,0.0641142471856572,-0.051939390239448,-0.0244273016268693,-0.0367611884599063,"delicata","Red"
"136",-1.05706510567487,0.0723948046165467,-0.0331743943642728,-0.0235771018311695,-0.0147498585488244,"delicata","Red"
"137",-0.4933367496969,0.0669333960572481,-0.0332167362782691,-0.0257693993119876,-0.0396135981414665,"delicata","Red"
"138",-1.15524154421647,0.0814852553566571,-0.0419899282000275,-0.0125979226245437,-0.0227510026770108,"delicata","Red"
"139",-0.663459693990756,0.057198871734692,-0.020434300916541,-0.00585840565508463,-0.0256376253465202,"delicata","Red"
"140",-0.90377133457973,0.0657620267520909,-0.0501417760547157,-0.0293784148700286,0.00421826144644834,"delicata","Red"
"141",-1.11422540795765,0.0640821904664891,-0.0314409014254,-0.039868711043827,0.00542874343318827,"delicata","Red"
"142",-0.887584395267821,0.0617245156521091,-0.0435517634183029,-0.0332009544141385,-0.0232485473591797,"delicata","Red"
"143",-0.70199840848102,0.0696640989146451,-0.0299629902678508,-0.0197206624046023,0.00303823009614166,"delicata","Red"
"144",-1.02967670690231,0.0919415546007789,-0.0470377738963174,-0.0409534168989669,-0.0171700766588349,"delicata","Red"
"145",-0.405506986729186,0.0582147486244438,-0.049364898954419,-0.0443838974579825,0.0133759172381291,"delicata","Red"
"146",-1.1467925423867,0.0854046315660545,-0.0411159858553672,-0.0271622460800268,-0.00847187698592285,"delicata","Red"
"147",-0.992558411977424,0.0710859860846009,-0.0272173489217527,-0.0232954070438047,-0.0187732454952652,"delicata","Red"
"148",-0.933026520108984,0.0768458661869834,-0.0514815443205559,-0.0285830390037896,-0.023614910271109,"delicata","Red"
"149",-1.53299808712817,0.090814701589949,-0.0457243043786543,-0.055103571434598,-0.0374825760753896,"delicata","Red"
"150",-1.52353479748373,0.0860020138425511,-0.045237771643599,-0.0476883748773253,-0.0438938009007622,"delicata","Red"
"151",-0.877293186668354,0.0767816324277953,-0.051671504181827,-0.0434629016847968,-0.0380682654268194,"delicata","Red"
"152",-0.951262643993221,0.0650946998322947,-0.0390383388565463,-0.0131563791324154,-0.0199121976041001,"delicata","Red"
"153",-1.17343458182785,0.0672918468384632,-0.0459584616007126,-0.0132624311763254,-0.0219419244796751,"delicata","Red"
"154",-0.950152211422066,0.0751462074489005,-0.0295275548360241,-0.0254517672343478,-0.0198210643279723,"delicata","Red"
"155",-1.09849823112595,0.070493206957308,-0.0548126458653896,-0.0307735245555419,-0.00372079143529414,"delicata","Red"
"156",-1.09070072099624,0.0725196309088776,-0.0426382408005422,-0.0422298449126964,-0.0152524283923613,"delicata","Red"
"157",-0.924316822449988,0.0741257478178316,-0.0389090051582648,-0.0205760858166962,-0.0104246208674401,"delicata","Red"
"158",-1.21200762087384,0.0895747526614691,-0.0517753702368053,-0.0438873290012017,-0.056704675962682,"delicata","Red"
"159",-1.35895055196984,0.0802147444596971,-0.0479268818121674,-0.0418666615124621,-0.0277779611387799,"delicata","Red"
"160",-0.860564997072155,0.0761130422106151,-0.0401560411322392,-0.0394801572556334,-0.0345103876303029,"delicata","Red"
"161",-1.49813348899677,0.0874907545896745,-0.0677768383834557,-0.061644547604573,-0.0446037943255394,"delicata","Red"
"162",-1.20851138238349,0.0883249823524649,-0.0550552292973096,-0.0460181679585024,-0.0299184330846341,"delicata","Red"
"163",-1.07414910346429,0.0672135203277616,-0.0306230591030626,-0.0212522180978248,0.0235519921988583,"delicata","Red"
"164",-0.473967341982797,0.0563378076710224,-0.0300145409399488,-0.00827862589188193,-0.0221725853829228,"delicata","Red"
"165",-1.07524742620853,0.0814111039136172,-0.0387094242136038,-0.0256008170136303,-0.0370674771138911,"delicata","Red"
"166",-0.79302978101401,0.0614010437498511,-0.0231039428045699,0.00271571863261979,-0.0289110775482235,"delicata","Red"
"167",-1.69499980783141,0.0932367864956213,-0.0647206521585642,-0.0624687619819456,-0.0342650286126695,"delicata","Red"
"168",-1.10279655472468,0.0815343326933696,-0.0610607538406251,-0.0389747798508402,-0.0232381502630781,"delicata","Red"
"169",-0.96470375580851,0.0685942928969658,-0.0496016186006678,-0.0154546593387499,-0.0372227332525868,"delicata","Red"
"170",-0.531549840831177,0.0628955196278756,-0.0211194994677817,-0.0250727927787105,0.0153453361977481,"delicata","Red"
"171",-1.02774562182732,0.0689522615794545,-0.0377467235753953,-0.0180227328146996,-0.0411009587753681,"delicata","Red"
"172",-1.14949782078774,0.064854983415647,-0.0263207074769845,-0.0344660855838531,-0.0263147356537368,"delicata","Red"
"173",-1.0256406509575,0.0687695712998026,-0.0675960132669265,-0.0239635375476613,-0.00887244124771083,"delicata","Red"
"174",-0.822558831959581,0.072463312976962,-0.0203230280454496,-0.0299070069919078,-0.0365576408203076,"delicata","Red"
"175",-1.16989271528282,0.0777868347043068,-0.054781660668319,-0.0176603903422603,-0.00214897430403148,"delicata","Red"
"176",-1.02604578451469,0.0804250961264273,-0.0182982703880764,-0.0296516689184853,-0.0355313739113202,"delicata","Red"
"177",-0.473066841098854,0.0365834357746817,-0.00987167934903848,0.0189917689305028,0.0111661310110563,"delicata","Red"
"178",-0.911431386395065,0.0720200771112085,-0.0403144698876321,-0.0339812560829112,-0.0230655481759011,"delicata","Red"
"179",-0.933279068185701,0.0611265647352594,-0.0134898552263327,0.00221222074179139,-0.00921040393166935,"delicata","Red"
"180",-0.598835597094594,0.0618162629052033,-0.0212829852752268,-0.0188042489534162,0.0109360957175549,"delicata","Red"
"181",-0.92904596130044,0.0755645434231946,-0.0389682843680796,-0.0191767050543608,-0.0155389683667825,"delicata","Red"
"182",-0.625794443384849,0.0599853308223123,-0.013742634543551,-0.0212203253485033,0.00513100269100838,"delicata","Red"
"183",-0.849499555716012,0.0637427547731551,-0.0307528281122976,-0.00405748294898678,-0.00896823518218375,"delicata","Red"
"184",-0.624021230955692,0.0583844072543479,-0.016833204112159,-0.0201162724223442,0.00369220897408879,"delicata","Red"
"185",-0.696920097729806,0.0625080797443717,-0.0141737438167095,-0.0191611554898898,0.00163083763003943,"delicata","Red"
"186",-0.968492177996727,0.0617459069701479,-0.0305452995159169,-0.00917833496889106,0.00726158095622333,"delicata","Red"
"187",-0.806021035166115,0.0529890679416331,-0.0336328670684414,-0.000767651536127145,0.0145637923745984,"delicata","Red"
"188",-1.20862988331242,0.0633621722804156,-0.0293832385846265,0.00366791773969891,-0.0129141714995653,"delicata","Red"
"189",-0.678227538008028,0.0642782900544071,-0.026881701682341,-0.0015947098239699,0.0077752095914438,"delicata","Red"
"190",-1.08101785323317,0.0728411969004986,-0.0290660271434074,-0.0363331777887992,-0.0289518611339823,"delicata","Red"
"191",-0.511360525442107,0.0571378923758238,-0.0401768914489393,-0.00900356245542623,-0.00723733698944796,"delicata","Red"
"192",-0.785835180773072,0.0780308296859532,-0.0258755083070571,-0.0369786427705884,-0.0252561966736326,"delicata","Red"
"193",-0.710396474742121,0.0513840828220402,-0.0133026943617043,-0.0219399977803828,-0.0198236695431672,"delicata","Red"
"194",-1.28032895606867,0.096241274554345,-0.0829270566832975,-0.0504308668262621,-0.030561486378269,"delicata","Red"
"195",-1.28879030176417,0.109793807658423,-0.0716885621421994,-0.0811783963613203,-0.0750660963689648,"delicata","Red"
"196",-0.998760371234671,0.0661017476963617,-0.0535465359463604,-0.0152882029301399,-0.00622033942818848,"delicata","Red"
"197",-0.787085838979847,0.0654877214222775,-0.0458998692844137,-0.0421030167700513,-0.0188294096998984,"delicata","Red"
"198",-1.35153025600488,0.0813356345613455,-0.0339209664901572,-0.0316891379304791,-0.00999825734974501,"delicata","Red"
"199",-1.20270318601163,0.0648787392849223,-0.0405497142956084,-0.0397737227503819,-0.0265982681162338,"delicata","Red"
"200",-1.18097642401506,0.0768118167954307,-0.0645182997650037,-0.0253421621385256,-0.00491272696369035,"delicata","Red"
"201",-1.3858530253408,0.100321182040587,-0.0571464794097318,-0.0624057957271064,-0.0355946478886663,"delicata","Red"
"202",-1.20540666130502,0.0968852102188043,-0.0575681591111639,-0.0653744593501369,-0.0363135412104353,"delicata","Red"
"203",-0.651998090263479,0.0610411893371461,-0.022979918068007,-0.0194960213163065,-0.0375814067971385,"delicata","Red"
"204",-1.18949061546295,0.0983978157993422,-0.0568529106735772,-0.0445689787629013,-0.0168740398508245,"delicata","Red"
"205",-1.41982471070362,0.0896192621220638,-0.0444935825754566,-0.0187603640498346,-0.0332314513009214,"delicata","Red"
"206",-0.909104390680802,0.0677295304312777,-0.0402513622285371,-0.0406707691012752,-0.0172334506352403,"delicata","Red"
"207",-1.41293358305174,0.0812747732611174,-0.036531065690871,-0.0320668804678789,-0.0221959928307294,"delicata","Red"
"208",-0.937778322804727,0.0683741396328024,-0.0289734854738092,-0.005940726286923,-0.0162959927636449,"delicata","Red"
"209",-0.927316749740674,0.0680904477462011,-0.029458587029949,-0.0280567638577032,-0.0113904087755196,"delicata","Red"
"210",-1.12484113397045,0.08889018379865,-0.0639238946154526,-0.0259662707212643,-0.0260214884976604,"delicata","Red"
"211",-1.15972823507313,0.0907584452969387,-0.0647554894847674,-0.025583029857463,-0.0267778322481407,"delicata","Red"
"212",-1.36913884057934,0.0808264507427734,-0.0309019564961622,-0.0597247351610017,-0.0325977003581705,"delicata","Red"
"213",-1.38747556513662,0.0676887862601388,-0.0305588191322349,-0.0409142650909188,-0.0260472689326103,"delicata","Red"
"214",-0.336240254252263,0.0668309188884231,-0.032154402426195,-0.00664324946486566,-0.0162311168123959,"delicata","Red"
"215",-0.0801557400492878,0.026328350688681,-0.016208605472243,0.00943512040244728,0.0152732538705835,"delicata","Red"
"216",-0.992914589198228,0.0810250927111962,-0.00457820361047162,-0.0274382101557905,0.00510253076767455,"delicata","Red"
"217",-0.69358022659215,0.0541401191109422,-0.0351696898808254,-0.0198316252102139,0.0163544727902988,"delicata","Red"
"218",-0.92371872750979,0.0647274297814659,-0.0361666831078496,-0.0369248924675017,-0.0444168628043172,"delicata","Red"
"219",-1.10385317905169,0.0707791475009218,-0.0482446094897074,-0.0324409136706483,0.00144569014876887,"delicata","Red"
"220",-1.42132770915707,0.0871801462514621,-0.047850596072381,-0.0526450988421777,-0.0559635177171493,"delicata","Red"
"221",-1.46709988067435,0.0856964272342878,-0.0291031202824071,-0.0647191528790176,-0.0366851387439727,"delicata","Red"
"222",-1.21910200412643,0.0928601115016685,-0.0684400893018035,-0.0365774897548891,-0.0436892043095951,"delicata","Red"
"223",-0.805208553229846,0.0617139917055823,-0.0449710642935621,-0.0258700199203704,-0.0211598534339045,"delicata","Red"
"224",-0.790592006268032,0.0786034970368814,-0.0470376965132599,-0.0303524337281673,-0.0324928997645016,"delicata","Red"
"225",-1.46302237240266,0.0907441770849596,-0.0553278297042074,-0.0670162174933998,-0.032183828760661,"delicata","Red"
"226",-0.745748579683697,0.0607507228780383,-0.0246420148082716,-0.00553649206391786,-0.0165425130753616,"delicata","Red"
"227",-0.602126620015307,0.0611450227335338,-0.0204347798405988,-0.0238939644649675,0.00466889826277153,"delicata","Red"
"228",-1.43620540964397,0.0987668570376627,-0.0512906145850597,-0.0281830213318976,-0.0485212317008512,"delicata","Red"
"229",-1.74247577052677,0.0902876958978206,-0.0658632716762938,-0.0483259895488476,-0.0301806437058835,"delicata","Red"
"230",-0.899546062610231,0.0771270813262789,-0.0692039403215623,-0.0427510456241997,-0.0440451556838361,"delicata","Red"
"231",-1.05511413347979,0.085903614494651,-0.0697111191810007,-0.0637416188745031,-0.0700733506767727,"delicata","Red"
"232",-1.3434976758505,0.0927801067447844,-0.0775152318759896,-0.0740984316954332,-0.0637488321616219,"delicata","Red"
"233",-1.33459043085298,0.0774849715531391,-0.0411774761273138,-0.0257338061616139,-0.0243829811245415,"delicata","Red"
