"","X1.b_Associative_Trial","X2.b_Associative_Trial","X3.b_Associative_Trial","X4.b_Associative_Trial"
"1",-0.00184657951633619,0.00986981764272893,0.000393179994553726,-0.013888675077634
"2",-0.0069491107619539,0.00855161253746925,-0.00299472751674309,-0.000502278480894786
"3",0.0275187433314659,0.00273230128583021,0.000379742470416116,-0.00288655344400094
"4",-0.00421165562155555,0.018287016410616,-0.00571934537534531,-0.00436881708608591
"5",0.0209607810689506,-0.00169477270352043,0.0109894381832963,-0.0105764747405075
"6",-0.0174482592139456,-0.0230187842297632,0.00555067452685326,0.00143375490561885
"7",-0.017239774461841,0.0308295609349256,-0.0163841590724715,0.00575980575761409
"8",-0.0232973308553306,-0.00899446367497064,0.0283239389844464,0.0137177395158956
"9",-0.0181691949895042,0.0157927475561634,0.00643619557337344,-0.00807814472783902
"10",-0.0182755827659913,0.0140658201313228,-0.0162071821855965,0.00524157103183233
"11",-0.0211079856879512,0.00132368736627117,-0.00204553801428271,0.0194145608559616
"12",0.00406362817015153,-0.00733774990750862,0.0162064212218854,0.00445455953477412
"13",0.00577501015591984,0.00136657341998471,0.00139614685827452,0.00421237344458501
"14",-0.0160555239846613,0.00606807312887468,0.00235537544544092,0.00419153808461861
"15",-0.000902546967840027,0.00396095475897387,0.00793662944673719,-0.00197551683134239
"16",-0.0093319885450949,0.00306342121299874,0.011551026489681,0.00324532538660197
"17",-0.014189620395672,0.0099921482504251,-0.00207573000897115,0.00353505719169172
"18",-0.0170461187403524,0.00546098398809968,0.0294807899770839,0.00279737376068335
"19",0.0440700627935626,0.0111028081270175,0.0152947112038069,-0.0108773245228232
"20",0.0378490972472464,0.000155807277178119,0.000862750427178565,-0.00514583009386155
"21",-0.00968553351983224,0.00710504742535862,0.00682156300146195,-0.00609748926678915
"22",-0.000739290477716495,0.00735852363741346,0.019502417872042,-0.00577534787033979
"23",-0.0129816664743892,0.00912478095766255,0.0118207389696895,-0.00543066661799728
"24",0.0184291524492508,-0.00227738327884238,0.00412578572285221,0.0226333315542166
"25",0.00957361352256193,0.0136833762859959,0.00504931184237349,-0.0138749966713025
"26",0.0125881277989096,0.0105886559367698,-7.61602883076048e-05,-0.0080188818626383
"27",0.0273806635224859,-0.00418797229128228,0.00721328825724032,0.0362120248890312
"28",0.0168580885275965,0.0190613350114738,0.0037810591502731,0.0322447575632502
"29",0.0201308415986408,0.00523085176263717,0.00359141975168473,0.0141133816153084
"30",0.0291383038894147,0.000670403594140603,0.00254816692947674,0.00856074051358641
"31",0.0206967385759827,0.030034741720057,-0.0020638160144521,0.00931382547133214
"32",0.0179008326692253,-0.0233564453328748,-0.0076340923522177,0.0005919135653083
"33",-0.0133207098892732,-0.00306598434248222,-0.00117451908713662,0.00942980282766488
"34",-0.00238663538850505,-0.00281188651182238,0.0109893266545016,0.00750394342307797
"35",0.000954869129451236,-0.00325401834458638,0.0247472275891261,0.00765355661002624
"36",-0.00463044068297402,-0.0345168992572734,0.026396126889436,0.00439766492250188
"37",0.0157382155526112,-0.000266233258820642,-0.018576982203502,0.0123648616511086
"38",0.0188164995336133,0.0213535062442504,-0.0185178579585281,-0.00627139947857351
"39",0.00948769245784618,0.0245793767809858,0.0250053068733005,0.00812736516953116
"40",0.0193244038205523,0.0360509412801224,0.0174276872395299,-0.024510785681114
"41",0.0220111125999083,0.00939012204214578,0.0241323319290913,0.00872671946377333
"42",-0.0182178097348776,0.00443010222497714,0.0372857347753825,-0.0148989531117709
"43",0.0173324849384065,0.00510039020615676,0.0427350105428014,-0.000804791390151188
"44",-0.0113986206039411,0.0103418073554538,-0.0252207054692307,-0.00131324516256045
"45",0.0109976999282398,-0.0149759703800785,-0.0103548768956757,0.0087185113390573
"46",-0.0012707968659944,-0.00717876737954039,-0.0118942753332309,0.00800797354297867
"47",-0.00901847806693604,-0.0028999081564709,-0.012729634907463,0.00513661889731578
"48",-0.00847625852498536,-0.0186060893947384,0.0337371730719549,-0.00689418404288243
"49",-0.0080496144238828,-0.0161062800598511,-0.0122077489198383,-0.00380743969498951
"50",-0.00878785962243287,-0.0314305763945782,-0.0109990112022194,-0.00633566405177
"51",0.0102433880691938,0.00625486233374799,0.0272280704388547,-0.00161838443161447
"52",0.0181085244707028,0.0321429925954142,0.0145023531040702,0.0320390834374804
"53",-0.0114506674204199,0.0199490743304013,0.0326187664639656,0.00966242284992499
"54",-0.0154166469171908,-0.00619556661490416,0.0187758541973388,0.00919103931283147
"55",-0.0248804935079778,0.00111004696489074,0.017577279364225,0.0210628678815483
"56",-0.02755017767716,-0.00706700188168143,-0.00592485467184474,0.0369474964438709
"57",-0.00263806036394795,-0.0168345564806301,-0.00767474606119237,0.0267599517659747
"58",0.0047197876434439,-0.00893261656488034,-0.0117690845281894,0.0108704131396312
"59",0.0396811228705569,-0.0212319641441487,-0.00795901916519938,0.0105889704625941
"60",0.0358199803386024,-0.0438142615416475,-0.00654337631692647,0.0235881594806835
"61",0.0108320767293433,0.048891413802544,0.00258586875055908,0.00898980549043574
"62",-0.0184940357097406,0.0450760555772934,0.0268990321844444,-0.00970970697340019
"63",0.00320883930639594,0.0304629393291165,0.0162688837449464,0.0121281066779643
"64",0.00566699962728923,0.00264758864252478,0.015023838563192,-0.0171017983098821
"65",0.0149718365694194,0.00535723218207759,-0.00279629862930933,0.0036957370953131
"66",0.0153152751573207,0.0163599570243119,-0.0221150558906999,0.000447767082505255
"67",-0.0268663438216023,-0.0100511437224023,-0.0102782242955144,-0.00453997354410912
"68",-0.0281950288713321,-0.000311921546349313,2.1553609508256e-05,0.027621433089137
"69",-0.0250581618611385,-0.00259937907068242,-0.00267349796869684,0.0341175278399057
"70",-0.0166991870939129,0.0321580896712847,-0.00780567292840026,0.0162606523336917
"71",0.00586723642316823,0.0114971065742895,0.001329034895895,-0.0123880452429728
