"","X1.b_Associative_Trial","X2.b_Associative_Trial","X3.b_Associative_Trial","X4.b_Associative_Trial","treatment_level"
"41",0.0325626610743586,0.0492154608223484,0.0201303061748901,0.0189860389708854,"CORT Hot"
"42",0.0351244468267976,0.0425697126114814,0.0193983628578023,0.024706422705332,"CORT Hot"
"43",0.0249134659551453,0.0422430127493125,0.0240414558535611,0.0333635377117717,"CORT Hot"
"44",0.0226654597133196,0.0349688558432671,0.0238816997383986,0.0344634676621058,"CORT Hot"
"45",0.0247156755140423,0.0386498095918691,0.0233751937753847,0.0346767637883852,"CORT Hot"
"46",0.0241386282403746,0.0299045972670865,0.0117381684194172,0.0342417608531686,"CORT Hot"
"47",0.0101392824290106,0.0137506462702286,0.010974734701555,0.0109296000602449,"CORT Hot"
"48",0.041010060915945,0.00941840021092751,0.0271441117625483,9.06953566995651e-05,"CORT Hot"
"49",0.0445227737216171,0.0109383435845025,0.0260424472119053,0.0406663851175563,"CORT Hot"
"50",0.0147711191668776,0.0130545800023234,0.0136018420644365,0.0287108745855278,"CORT Hot"
"51",0.0110104477245941,0.0603519781423653,0.012049014745135,0.0317930243473946,"CORT Hot"
"52",0.0279220398723237,0.0473407461829439,0.018126046260518,0.0363904545725861,"CORT Hot"
"53",0.0280809578444832,0.0489095679506691,0.0236851990563238,0.0358408556667415,"CORT Hot"
"54",0.0239706192390854,0.033955860560311,-0.014354747500416,0.0350152129932841,"CORT Hot"
"55",0.0234438933517561,0.0391623658385061,0.0136113989566754,0.033406555065065,"CORT Hot"
"56",0.0323200648239164,0.0389380061469505,0.0107697231008331,0.0337113703626896,"CORT Hot"
"57",0.0298184971818778,0.0203616362199941,0.0309164075805327,0.006553490417524,"CORT Hot"
"58",0.0313344102165437,0.0144148005409025,0.0119027106977137,0.0447017330462209,"CORT Hot"
"59",0.0146307247000745,0.00263708993869818,0.0456886706250579,0.0176122726015681,"CORT Hot"
"60",0.0346859460028307,-0.00604253081369554,-0.000129979321540746,0.0248653151100091,"CORT Hot"
"61",0.0403125723245904,0.00995806629605249,0.03726637453411,0.0245280897722799,"CORT Hot"
"62",0.0427805422739667,0.0106223231860532,0.0368814815969171,0.00322665466427131,"CORT Hot"
"63",0.0503256222140113,0.0381824879722553,0.0366694208535348,0.0485485948553842,"CORT Hot"
"64",0.0494522834634575,0.0274357828859718,0.0388646426119213,0.0479693426599003,"CORT Hot"
"65",0.0487627687920984,0.0617238438186699,0.0381857759359441,0.0501475693166415,"CORT Hot"
"66",0.0443359624960035,0.0451522196808122,0.0128119749037876,0.0503795054624291,"CORT Hot"
"67",0.0452434389327832,0.0210923681699286,0.0129910223775285,0.0305564461315474,"CORT Hot"
"68",0.00754661450946644,0.021097898049547,0.0147761644893065,0.0303948485463811,"CORT Hot"
"69",0.0362304074586524,0.0177360326055738,0.0364176889844749,0.0304104093544891,"CORT Hot"
"70",0.0524845607939078,0.0280105758958556,0.0385197209843269,0.0306594568738446,"CORT Hot"
"71",0.0209195351744663,0.035615832917891,0.00227972948730123,0.00980784831628917,"CORT Hot"
"72",0.0326815016026765,0.0372538831181271,0.00198485059985507,0.00755589501549374,"CORT Hot"
"73",0.0311325531370428,0.040480844129805,0.00315669437948533,0.0132627305460201,"CORT Hot"
"74",0.0377356213750332,0.0393259623874101,0.00177021163369118,0.038681950071345,"CORT Hot"
"75",0.0163950271821252,0.0502503808788209,0.00407618832151348,0.0449881709150442,"CORT Hot"
"76",0.0346870577788864,0.0504122620683654,0.0071778610971097,0.0379783932083065,"CORT Hot"
"77",0.0350292596322417,0.0478034067092413,-0.00878838264931175,0.0544376481259423,"CORT Hot"
"78",0.0345911695677601,0.0487999825808622,-0.00944488002283804,0.054871578036354,"CORT Hot"
"79",0.0272925570116722,0.0368062341677034,-0.00767141784810503,0.0479292459551106,"CORT Hot"
"80",0.0278350270539767,0.0410565613176427,0.0228045371443424,0.0273051668783153,"CORT Hot"
"81",0.041409584999868,0.0586065020911453,0.02347589303374,0.0512680484272977,"CORT Hot"
"82",0.041062502306094,0.0502646864302989,0.0230619376811981,-0.00741333223970727,"CORT Hot"
"83",0.0417786510056042,0.0196897776716632,0.046660667943451,0.0636209169059302,"CORT Hot"
"84",0.0302846742045997,0.0245709307274762,0.0109722209217514,0.0636993013311549,"CORT Hot"
"85",0.0541386815097137,0.0326909992775778,0.0287241767027702,0.0464845905015062,"CORT Hot"
"86",0.0451549488376288,0.041616888312015,0.0321961114032941,0.0495436588387857,"CORT Hot"
"87",0.015801897933238,0.0509020659070016,0.0255186174248982,0.049246985225877,"CORT Hot"
"88",0.00996038299630723,0.037170242412578,0.00455493180373209,0.0147574941933433,"CORT Hot"
"89",0.00693908843946526,0.0361638151417568,0.0178742376216783,0.0130917942982561,"CORT Hot"
"90",0.0117491882204658,0.0359426060846645,0.0360922961349295,0.0296838218826088,"CORT Hot"
"91",0.0336707718840179,0.035914994660043,0.00937543994179182,0.0320116342323993,"CORT Hot"
"92",0.0106666900885285,0.0353631855409306,0.0157047569488354,0.0320957110813756,"CORT Hot"
"93",0.00783168581972939,0.0338240966267115,0.0515732576067256,0.0313258589867648,"CORT Hot"
"94",0.00888158636802493,0.0343643034548726,0.0514032216441524,0.0268288895099295,"CORT Hot"
"95",0.0200768808581774,0.0278039088554808,0.011989749958811,0.025180825279569,"CORT Hot"
"96",0.0138011033040285,0.0250573779113696,0.0129595977874252,0.00876512473731991,"CORT Hot"
"97",0.021056724571463,0.0243094109074414,0.014707177424695,0.0403832898991277,"CORT Hot"
"98",0.0189016793040281,0.0239567472845647,0.0152474350263409,0.0419197700380059,"CORT Hot"
"99",0.0317091952962972,0.0574038962756791,0.00966840812629353,0.0181961482148438,"CORT Hot"
"100",0.0262410664018566,0.0602671202101785,0.00663416707375557,0.045125516524969,"CORT Hot"
"101",0.00695046204496628,0.059478393683022,0.00864402962429742,0.0455433406383892,"CORT Hot"
"102",0.00951891015756016,0.0598535794763015,0.0182631578488198,0.0489684969034177,"CORT Hot"
"103",0.00943125678325303,0.0161186480999297,0.0196825487614538,0.035229628300371,"CORT Hot"
"104",0.0263025431310655,0.0538547467344046,0.036370514768834,0.0247839078727525,"CORT Hot"
"105",0.0245543499330654,0.0417566965110722,0.0361497593443039,0.00910517371196512,"CORT Hot"
"106",0.037419370229931,0.0313069674488053,-0.00698284402335586,0.0100901816658029,"CORT Hot"
"107",0.0354136108160281,0.0238837905424662,-0.000419344258898542,0.0102620771547103,"CORT Hot"
"108",0.0244869752031017,0.0226556637025997,0.0274302756121923,0.0108629162796742,"CORT Hot"
"109",0.016678097183131,0.0242134945916293,-0.00520943069038848,0.0149628534555707,"CORT Hot"
"110",0.00452676802656245,0.030149025874918,0.00524482994269941,0.0323892604721207,"CORT Hot"
"111",0.0401241338092757,0.0128455414320693,0.0127329881641288,0.0535472269356194,"CORT Hot"
"112",0.0316822605327592,0.0456691023951159,0.0241157910483421,0.0434456712335046,"CORT Hot"
"113",0.0314235845960307,0.0131747813163418,0.0276381407169922,0.0267733164589764,"CORT Hot"
"114",0.0306722399335079,0.0144260715059347,0.0280966359999764,0.0334687422124117,"CORT Hot"
"115",0.022965890974473,0.0160155875900073,0.0135284394907641,0.0246031770746479,"CORT Hot"
"116",0.0430781212132911,0.00253556483307398,0.0382809515779937,0.0331965440488302,"CORT Hot"
"117",0.00766178552834126,0.0266185098834708,0.0154205942366034,0.0285362566178876,"CORT Hot"
"118",0.00531450036299937,0.0132075599875628,0.0313991451370288,0.0248647300801046,"CORT Hot"
"119",0.00389374390786932,0.0462983348663762,0.0304099021554094,0.0232928292073011,"CORT Hot"
"120",0.00593605845474642,0.00212902003342926,0.0341592235380059,0.0139451129031099,"CORT Hot"
"121",0.052164770020711,0.000902528232449537,0.0458377889268701,0.0170415367769856,"CORT Hot"
"122",0.025425135626478,0.0318753009857771,0.00924853940855081,0.0368741731369629,"CORT Hot"
"123",0.0266335228375292,0.0286600226997935,0.0177235199150946,0.0324431289774489,"CORT Hot"
"124",0.026829009116289,0.0293098410830588,0.019069735781904,0.0301900578795003,"CORT Hot"
"125",0.0190260488604532,0.00959808481776765,0.0181599337113923,0.020571864633265,"CORT Hot"
"126",-0.00600532927295818,0.0131303836723702,0.0389850224056151,0.0300149397666545,"CORT Hot"
"127",0.0630159021874822,0.0176737271098811,0.0369230768069123,0.0253699384471807,"CORT Hot"
"128",0.0652708259712797,0.051068290759219,0.0266005902095519,0.0374383522790071,"CORT Hot"
"129",0.0508384331561454,0.033214434180497,0.0155692864748037,0.03127418551443,"CORT Hot"
"130",0.0431391967545929,0.0324953909265671,0.0305945043351814,0.0436161006803526,"CORT Hot"
"131",0.0332057396636792,0.0286599229346524,0.0411154109668381,0.0262681001152147,"CORT Hot"
"132",0.0131039033253249,0.026900445289081,0.0315693212079773,0.0313205726412076,"CORT Hot"
"133",0.0261759007280212,0.0283584579107265,0.0289844015308104,0.0122231487778623,"CORT Hot"
"134",0.0195233311908022,0.0488522401140968,0.0140953880946607,0.0290312370154559,"CORT Hot"
"135",0.0196242900133078,0.0418273868044103,0.00445222269834581,0.00503575642629067,"CORT Hot"
"136",0.0306216363657095,-0.00727337503863802,0.0210752874215662,0.0234102334703324,"CORT Hot"
"137",0.0329798770875115,-0.00692876662647048,-0.00202963256960798,0.0352927424330485,"CORT Hot"
"138",0.0317279112336526,-0.0203232843547819,-0.00373778448134612,0.0138400538072594,"CORT Hot"
"139",0.00931150865491665,0.0457550822976448,-0.00306618870063738,0.0434516442904438,"CORT Hot"
"140",0.00206117532981017,0.0278204458950737,-0.00195647879673604,0.0436299565724907,"CORT Hot"
"141",0.0403576940300613,0.0419550538439538,-0.000923745075169321,0.0119977941611337,"CORT Hot"
"142",0.0421561827704151,0.0163417731252538,-0.00153390880905972,0.0560652394517811,"CORT Hot"
"143",0.0421014806992734,0.016232445618227,-0.00153763520616989,-0.000491594790674004,"CORT Hot"
"144",0.041730718697306,0.0159795099106141,0.00739960031164231,0.0149148242461049,"CORT Hot"
"145",0.0267003704811775,0.00881927203671086,0.0288879714587281,0.0207391904201165,"CORT Hot"
"146",0.00801179236138618,0.0198357657605408,0.0256947942434826,0.0263385289530105,"CORT Hot"
"147",0.00408791972640196,0.00866491957899803,0.0186464813275665,0.0301663474109458,"CORT Hot"
"148",0.0215966656184795,-0.000685618564518603,0.0307606804987248,0.0406175649556165,"CORT Hot"
"149",0.0244249426324148,-0.0127564013693856,0.0313794476160679,0.0340741108699841,"CORT Hot"
"150",0.0240497249857081,0.0165287338811417,0.0346938527209132,0.0342064081455746,"CORT Hot"
"151",0.0409639015844967,0.0429906233491703,0.021305333526791,0.0242589482138812,"CORT Hot"
"152",0.035617236711483,0.00150396856567568,0.0287899037562954,0.0275545301918626,"CORT Hot"
"153",0.0365984838417971,0.0485173255048599,0.0282174364319727,0.022635573663255,"CORT Hot"
"154",0.0371100892763677,0.0499397224011724,0.0267875344190842,0.0258479523775745,"CORT Hot"
"155",0.0261882688047889,0.0374222268510497,0.0252573549080209,0.0299092517173889,"CORT Hot"
"156",0.0233162962009194,0.0375258984903897,0.0254305155846174,0.0302126890168163,"CORT Hot"
"157",0.0198574236902688,0.0280932565584503,0.0255773182877085,0.0396294510920598,"CORT Hot"
"158",0.0304968728161998,0.0277955035871037,0.0275787396153201,0.000241909094945155,"CORT Hot"
"159",0.00792738120535186,0.0274410785014533,0.021631795019749,0.0443089099403158,"CORT Hot"
"160",0.00149789129713291,0.0319997576139071,0.0269888703034637,0.0187652017776729,"CORT Hot"
"161",0.00762736554772159,0.0429215804198088,0.0328010610398429,0.0201589550174631,"CORT Hot"
"162",0.00437047182707248,0.00861834863402412,0.0529626315752361,0.0149488202209658,"CORT Hot"
"163",0.00541139871894591,0.0153715477484499,0.0450775931988619,0.0141190726050399,"CORT Hot"
"164",0.00591877062581083,0.0410260586603166,0.0483956387858822,0.0143262602784353,"CORT Hot"
"165",0.000641759627272479,0.0382791611515397,0.0388516996545411,0.0091919278241861,"CORT Hot"
"166",0.0222107826912861,0.0401576421015127,0.0505425209503679,0.031812149028396,"CORT Hot"
"167",0.0198462046996908,0.0305753390773236,0.0534216050581766,0.0381773779232866,"CORT Hot"
"168",0.0261367904440957,0.0137865335623188,0.056752889581622,0.0217372582374648,"CORT Hot"
"169",0.020941802059007,0.00476290474428238,0.0239728072281665,0.0196472537001251,"CORT Hot"
"170",0.00417670123117549,0.0398297702580978,0.024096801066791,0.026256173638792,"CORT Hot"
"171",0.0689170859215283,0.0277892278267454,0.023374542887503,0.0464032375250222,"CORT Hot"
"172",0.0511066847585471,0.0245181019524675,0.0164752279019084,0.0372749613688833,"CORT Hot"
"173",0.0524123065017091,0.0245318413601845,0.0184743420853722,0.0419241730826773,"CORT Hot"
"174",0.0205624456635029,0.0373304048757738,0.00799130852276816,0.0421657706616819,"CORT Hot"
"175",0.032486289507922,0.0356871756949091,0.0225353942007893,0.0388712378647246,"CORT Hot"
"176",0.00766845808849458,0.027200093476938,0.0193374805389695,0.0398523893199378,"CORT Hot"
"177",0.00334741879239998,0.0193698502613523,0.0231898966235916,0.030630212862929,"CORT Hot"
"178",0.0391973690423072,0.0185639431278051,0.0245998128759004,0.0250531549718704,"CORT Hot"
"179",0.00580684064272764,0.0570352978870788,0.0460229647463731,0.0328321661725823,"CORT Hot"
"180",0.0156110113196844,-0.00375306735750549,0.0429451919484708,0.0213304885526725,"CORT Hot"
"181",0.016255015992455,0.0116226371395418,0.0389403527303146,0.0207208677000076,"CORT Hot"
"182",0.0160408172368347,0.0110300133422589,0.0406030778218587,0.00162292815537736,"CORT Hot"
"183",0.0175974565714148,0.0299215993350882,0.0268869536951992,0.0221833001876511,"CORT Hot"
"184",0.0160758809875723,0.0310376918290511,0.021781439476519,0.0116604768726705,"CORT Hot"
"185",0.00208293653189084,0.030489623197971,0.0331083273820032,0.0220234618708689,"CORT Hot"
"186",0.0254910131941083,0.0352981562642464,0.031537052139581,0.0303805734065448,"CORT Hot"
"187",0.0354784933332212,0.0405784038651776,0.0339273631576437,0.0288921803788039,"CORT Hot"
"188",0.0310159984831441,0.0453326824068003,0.0317507356627365,0.0290396872508526,"CORT Hot"
"189",0.022584851740077,0.0450997747085237,0.0349650077767359,0.0336580582886184,"CORT Hot"
"190",0.0111684285561658,0.0470670314273063,0.0325276760344859,0.0534974732103516,"CORT Hot"
"191",0.0400968292017756,0.0578112370209261,0.0346186745093968,0.0684089706674653,"CORT Hot"
"192",0.0165652609042514,-0.00208030422885391,0.038650528641853,0.0652248663543327,"CORT Hot"
"193",0.016439723067543,0.0268655315357884,0.0136991983195284,0.0598750108675157,"CORT Hot"
"194",0.0562130823660116,0.0390058477925368,-0.00622738212528955,0.0594216045227016,"CORT Hot"
"195",0.038655885464096,0.0158638205758996,0.0181918172555564,0.0219883081196693,"CORT Hot"
"196",0.0270630261799409,0.0166822249524301,0.0361843744299256,0.0234431826442663,"CORT Hot"
"197",0.0566657023225195,0.0100334459052709,0.0316369781903273,0.0226434575632154,"CORT Hot"
"198",0.0425653075039907,0.0495411266268677,0.0323769738811204,0.0218373100168834,"CORT Hot"
"199",0.0174552118853069,0.0196067548298447,0.00443488306859355,0.0263461961988533,"CORT Hot"
"200",0.0316731834570766,0.0179573168150894,0.0444995467921956,0.025550281442127,"CORT Hot"
"201",0.0372014792370041,0.0322829995209599,0.0455849161291608,0.0100889602764107,"CORT Hot"
"202",0.0106615230107538,0.0339140598772975,0.0361637571442528,-0.00726411936375859,"CORT Hot"
"203",0.0257392231100954,0.033670468769422,0.024674464101081,-0.00454828399951839,"CORT Hot"
"204",0.0109887113999244,0.0316720660939451,0.0515638972594234,-0.00827454492849278,"CORT Hot"
"205",0.0402133358416793,0.0135189075745353,0.0505829355824573,-0.0157940680671107,"CORT Hot"
"206",0.0401609337872407,0.0181090314916661,0.0160521369920066,-0.0151628569625509,"CORT Hot"
"207",0.0413113616272036,0.0309133815863249,0.0108732349049241,0.00088080358391971,"CORT Hot"
"208",0.0405194302276444,0.0463316181719221,0.00438507968519046,0.00676155420875519,"CORT Hot"
"209",-0.00402281814430098,0.0351699172152278,0.00761416812781393,0.0443449369787548,"CORT Hot"
"210",-0.00860024332470469,0.0334398121873639,0.0518442608935625,0.0525630393626714,"CORT Hot"
"211",-0.0123394197891754,0.0401195642460997,0.0133084031797435,0.0631343359285741,"CORT Hot"
"212",-0.00458608792725279,0.0404690521920389,0.0242195393416526,0.0167693194602942,"CORT Hot"
"213",-0.00494887396886176,0.0455084332473382,0.00934470391783573,0.00837563812486441,"CORT Hot"
"214",0.0133301625827461,0.0448498177173855,0.0146204654678735,0.0271325094919526,"CORT Hot"
"215",0.0242690971073672,-0.00405472702911236,0.0248441202412086,0.0271461371980981,"CORT Hot"
"216",0.0322356775329068,-0.0187983495442443,0.0295680652975756,0.0319538188514536,"CORT Hot"
"217",0.0276135080891597,-0.0160942812601987,0.0236710031386804,0.00618033117522439,"CORT Hot"
"218",0.035098086014376,0.0562511380579939,0.0517460760055276,0.00625664344236805,"CORT Hot"
"219",0.0428972854533675,0.0657949063150684,0.0401947618958206,0.0303719938454337,"CORT Hot"
"220",0.0497591121746568,0.0615699460229996,0.0396352509594756,0.0403456883009388,"CORT Hot"
"221",0.0354178034504126,0.0572959655428269,0.0407191471322138,0.027644475285001,"CORT Hot"
"222",0.0458788166066747,0.0597320337569695,0.0115608358682558,0.025726777245198,"CORT Hot"
"223",0.0376780634092489,0.0575642391089803,0.0154544943600595,0.0248350779192844,"CORT Hot"
"224",0.061059403376961,0.0339963121689703,0.00934449552482977,0.0259047094753971,"CORT Hot"
"225",0.04494109628204,0.0197478416823912,0.011229202306662,0.0526645252736836,"CORT Hot"
"226",0.0128735693436962,0.0190672229134758,0.0112027320372659,0.000804582796129672,"CORT Hot"
"227",0.0132666805748275,0.0423175924943454,0.00598733020475292,0.0236872244718886,"CORT Hot"
"228",0.00943067573971695,0.0168530051585452,0.0262471928193779,0.015092459795624,"CORT Hot"
"229",0.00870299986159437,0.0256984907034829,0.0390396009905912,0.0334069404950525,"CORT Hot"
"230",0.0317365741236974,0.0540779732475419,0.0390748912763112,0.0229447021403475,"CORT Hot"
"231",0.0149988199558902,0.022381140660245,0.0403853197720644,0.029884369558892,"CORT Hot"
"232",0.00886661721413958,0.00150660737984239,0.000921460280888012,0.0253246786671212,"CORT Hot"
"233",0.0191482121466501,0.0277465089631201,-5.70045147927087e-05,0.00626809853735421,"CORT Hot"
"234",0.00502223542953629,0.0245400185153719,0.0166984708975266,0.0122506544170166,"CORT Hot"
"235",0.01575847132461,0.0197257737469379,0.0182739610234357,0.0538284886588308,"CORT Hot"
"236",0.00512462970925042,0.0308710237520299,0.0195082424285726,0.0498042996964354,"CORT Hot"
"237",0.00840666308295366,0.0204021666368892,0.0152944743636593,0.039160324056133,"CORT Hot"
"238",0.00871750988628436,0.0349789801988684,0.0169367403924196,0.0372161266164758,"CORT Hot"
"239",0.000891458796852687,0.0291556416995355,0.0277208055164146,0.0391319430848004,"CORT Hot"
"240",0.00849979160443918,0.0290758653712354,0.0427420340782414,0.0382134928476434,"CORT Hot"
"241",0.0539521442840656,0.00467751005273329,0.0425357956475144,0.0321449737065713,"CORT Hot"
"242",0.0237220161939067,0.0440560635098716,0.0436657193612796,0.0343616817101078,"CORT Hot"
"243",0.0326474673580798,0.0417438266189037,0.0419300947822812,0.0247060701799886,"CORT Hot"
"244",0.0332419755093743,0.0459453431156017,0.0176461720715548,0.0254651317709621,"CORT Hot"
"245",0.0224364778169393,0.0187824126572723,0.0303499593250772,0.0188426092330032,"CORT Hot"
"246",0.014159296299045,0.0200050730280405,0.0303828472890757,0.0213992948391603,"CORT Hot"
"247",0.0318054861778745,0.00997472132269206,0.029025230207525,0.0123563180438285,"CORT Hot"
"248",0.0256238655220114,0.0346256326936718,0.0298391187163595,0.0119512448172148,"CORT Hot"
"249",0.0185476826921929,0.0188874977982644,0.061066292491311,0.0442046315192078,"CORT Hot"
"250",0.0319305313052905,0.0194805981965014,0.0482829014963729,0.0688213681645787,"CORT Hot"
"251",0.0316593445846466,0.0370994345932234,0.0484017921533544,0.0687759214359765,"CORT Hot"
"252",0.0377238056285283,0.0288875453886697,-0.00139791218290126,0.0648929268842287,"CORT Hot"
"253",0.0387152710122109,0.0409264231916172,-0.0172320968541511,0.0649228301892596,"CORT Hot"
"254",0.0405162119022244,0.0411120329596647,0.00586357526427978,0.0663003650967436,"CORT Hot"
"255",0.021699827680108,0.0409412862301267,0.0316430059903947,-0.00511725288930459,"CORT Hot"
"256",0.0383768515658421,0.0439530740951461,0.0211022489234304,0.0477817514658813,"CORT Hot"
"257",0.00428940237469841,0.0168096595018024,0.0209945376414106,0.0108444862175151,"CORT Hot"
"258",0.0331104640098155,0.0442687973240128,0.0223023886124656,0.0108232944578258,"CORT Hot"
"259",0.0335229581288535,0.044578073535281,0.0510898430844147,0.0371104535588851,"CORT Hot"
"260",0.0161359125361935,0.0441911139346501,0.0147163435330814,0.0371693551223935,"CORT Hot"
"261",0.031433290576489,0.0366551719934736,0.0126367570566603,0.0368701799751507,"CORT Hot"
"262",0.0330984366505886,0.0461354657610637,0.011052187753943,0.032499020420148,"CORT Hot"
"263",0.027754714458525,0.0446847693493661,0.0138222402970716,0.0129776753720618,"CORT Hot"
"264",0.034370957949649,0.00121062755196261,0.0112918690869039,0.0199911440685446,"CORT Hot"
"265",0.0435314315469731,-0.00168407528556559,0.038903759873426,0.0199362511646562,"CORT Hot"
"266",0.0310686352923704,0.0230913793948672,0.0221102109463795,0.0189445019493012,"CORT Hot"
"267",-0.00574944035067554,0.0300102502952268,0.0582461201697271,0.0188954604698376,"CORT Hot"
"268",-0.0047946806474617,0.033049231561677,0.0561866951795268,0.0374735741292839,"CORT Hot"
"269",-0.00456002237736563,0.00771189072348151,0.0349710449582141,0.0271995004116257,"CORT Hot"
"270",0.0176356449466681,0.0087855566337683,0.0251767614101464,0.0356900113529006,"CORT Hot"
"271",0.0562200758445447,0.0496969649531491,0.0224783884120893,0.00843804178592552,"CORT Hot"
"272",0.055591048534228,0.0499511297206013,0.0219923074032416,0.00824870676004907,"CORT Hot"
"273",0.0609275190651603,0.0507492689035549,0.0239379711994737,0.0114130697180668,"CORT Hot"
"274",0.00104092377559899,0.0395100205723809,0.0253541526126302,0.0183371598451542,"CORT Hot"
"275",0.00440214267220337,0.0397107642188567,0.0288245845057648,0.0188726176456206,"CORT Hot"
"276",0.0134995036873813,0.0327824846190711,0.0231462264250652,0.0164952217514853,"CORT Hot"
"277",0.0140443885518255,0.0148295824730555,0.0349627498137587,0.0173882206618555,"CORT Hot"
"278",0.0134334875194768,0.0061410472377709,0.0183579149458593,0.0221379747534765,"CORT Hot"
"279",0.0183828262091273,0.018638221032382,0.0270821125334214,0.0413655791971761,"CORT Hot"
"280",0.00493241736600773,0.0113987434713972,-0.0068315932702431,0.0412604201438529,"CORT Hot"
"281",0.00484386329043848,-0.00397962599893643,-0.00650452890239728,0.00254866657341978,"CORT Hot"
"282",0.00548038864976979,-0.00405462788284983,-0.00533457615934475,0.0178770991651559,"CORT Hot"
"283",0.0466027636468392,-0.00173188486436643,-0.0078934638098813,0.0278211300575364,"CORT Hot"
"284",0.0153004309753757,-0.00124856350514667,0.000291811458186349,0.0127459338987478,"CORT Hot"
"285",0.0296368577331291,-0.00122186220417195,0.00388042322999955,0.0325685675600594,"CORT Hot"
"286",0.0193051525746059,0.0129413934620951,0.00466808314013625,-0.00167767783572969,"CORT Hot"
"287",0.0222541199853337,0.0181498952764398,0.02215207946899,-0.00133964152258763,"CORT Hot"
"288",0.0243308349277231,0.0265742778758347,0.0248860531168556,0.00460524546535466,"CORT Hot"
"289",0.0218220757676487,0.0224733473816774,0.0416098503033089,0.00493997121248172,"CORT Hot"
